Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
14,570;125,534;0,375;536,809;0,3826;19,687;1,426;4,089;75,394;50,140;214,180;179,900;0,999;5054,251;26,248;56,597;5,829;19,979;94,283;57,101;0,807;36,133;1,073;13,657;5698488,305;adhesive;3
19,354;109,766;0,731;575,670;0,4361;21,771;0,420;1,896;59,926;49,841;256,186;90,300;1,067;4607,502;41,120;27,905;5,855;34,214;95,842;49,017;1,064;31,513;0,667;20,554;5698488,305;adhesive;3
8,977;103,339;0,727;549,300;0,3617;12,766;1,471;5,440;63,864;39,475;158,644;179,900;0,973;4047,130;20,791;32,123;6,876;15,396;90,185;39,221;0,873;16,998;1,471;8,482;5698488,305;adhesive;3
4,670;89,908;0,166;418,012;0,1744;6,588;1,448;10,885;57,333;32,574;221,297;0,000;0,656;3176,847;13,660;11,242;6,154;10,012;88,928;12,674;0,671;6,564;0,562;4,931;5698488,305;adhesive;3
4,925;138,590;0,407;550,733;0,3704;7,608;3,283;34,903;105,239;33,350;109,450;179,800;0,974;5357,478;13,656;11,483;7,549;11,712;88,446;12,681;0,781;7,004;0,608;5,017;5698488,305;adhesive;3
5,226;139,480;0,740;497,826;0,3047;8,945;4,277;36,744;103,342;36,139;70,858;2,200;0,880;4269,625;13,454;16,991;6,669;12,386;88,677;15,595;0,713;7,240;0,944;4,999;5698488,305;adhesive;3
4,964;143,112;0,600;528,545;0,3649;8,250;4,293;41,649;107,889;35,223;77,983;4,800;0,970;5369,966;13,287;14,904;6,481;11,803;88,832;14,287;0,688;6,945;0,803;4,913;5698488,305;adhesive;3
4,370;95,191;0,400;455,934;0,2447;5,707;0,309;4,607;42,493;52,698;107,141;0,000;0,782;4304,275;13,425;7,214;6,033;11,070;90,463;11,857;0,635;6,636;0,361;4,709;5698488,305;adhesive;3
11,352;119,027;0,174;589,562;0,3974;16,461;1,203;4,519;65,257;53,770;182,187;90,000;1,028;3834,836;22,427;45,467;13,167;15,649;84,832;46,407;1,406;28,926;1,029;11,688;5698488,305;adhesive;3
9,614;119,331;0,669;554,325;0,3849;14,808;2,076;7,332;71,121;48,209;167,988;72,100;1,001;4223,016;18,701;42,845;6,091;16,000;90,996;51,211;0,759;15,380;2,486;7,611;5698488,305;adhesive;3
5,447;110,549;0,685;362,201;0,1417;8,935;2,604;14,125;81,225;29,324;264,191;178,900;0,592;2579,715;13,112;22,161;6,631;11,775;87,818;30,803;0,706;6,986;1,221;4,988;5698488,305;adhesive;3
4,801;125,243;0,546;665,572;0,5758;6,379;0,840;13,606;85,323;39,920;122,560;178,800;1,216;6701,421;14,761;6,974;6,949;9,366;88,472;11,289;0,756;6,916;0,347;5,344;5698488,305;adhesive;3
4,610;150,806;0,531;655,815;0,5585;6,365;1,314;19,216;106,134;44,672;60,955;36,400;1,199;6598,176;13,783;8,269;7,102;9,831;88,620;11,516;0,745;6,552;0,412;4,960;5698488,305;adhesive;3
4,575;112,564;0,584;612,102;0,4776;6,065;0,578;6,107;73,272;39,292;56,248;178,800;1,111;5921,720;13,790;8,387;6,008;11,043;89,706;12,789;0,657;6,870;0,424;4,932;5698488,305;adhesive;3
4,746;149,583;0,783;612,386;0,4918;7,221;3,965;50,015;112,979;36,604;99,227;178,800;1,121;6331,533;14,000;10,492;6,406;10,596;89,440;12,305;0,695;6,840;0,533;4,984;5698488,305;adhesive;3
7,959;164,428;0,901;578,826;0,4461;15,133;3,659;18,774;111,341;53,087;135,701;78,600;1,095;4567,751;14,891;42,280;7,089;13,839;89,031;57,898;0,774;8,989;2,658;5,620;5698488,305;adhesive;3
7,780;161,061;0,826;570,647;0,4267;13,522;2,874;12,711;85,556;75,505;108,450;180,000;1,059;4535,389;14,932;38,396;7,123;14,435;88,651;52,872;0,796;9,761;2,396;5,756;5698488,305;adhesive;3
6,864;118,416;0,632;427,809;0,2041;11,269;2,220;9,803;79,133;39,283;140,578;179,700;0,723;2427,047;13,608;30,767;9,699;14,574;88,861;39,391;0,909;8,802;1,903;5,174;5698488,305;adhesive;3
4,377;94,195;0,474;356,091;0,1354;6,092;0,799;8,296;59,277;34,917;160,194;177,000;0,579;1926,828;12,559;9,500;6,923;10,169;88,128;11,792;0,709;6,103;0,478;4,607;5698488,305;adhesive;3
8,681;144,856;0,850;379,671;0,1369;14,303;2,629;13,719;99,112;45,743;402,783;90,000;0,589;1619,907;16,164;37,494;10,647;15,921;86,947;38,820;1,081;16,028;1,837;7,294;5698488,305;adhesive;3
4,504;79,059;0,377;313,560;0,1149;5,932;0,179;4,156;41,223;37,836;334,780;177,100;0,523;2540,845;13,044;7,609;6,974;12,718;89,301;12,735;0,706;7,031;0,369;4,794;5698488,305;adhesive;3
4,686;111,377;0,444;356,689;0,1565;6,597;1,189;9,202;75,644;35,734;188,955;177,100;0,624;2515,517;12,976;11,067;6,650;12,564;89,363;14,927;0,690;6,941;0,587;4,742;5698488,305;adhesive;3
9,046;123,933;0,697;598,823;0,3150;12,049;0,525;4,879;80,763;43,170;204,835;85,200;0,918;2560,192;26,116;17,779;12,580;11,558;87,855;25,658;1,409;13,819;0,873;9,629;5698488,305;adhesive;3
8,291;147,302;0,430;454,739;0,1652;11,117;0,562;4,660;65,981;81,321;230,712;36,400;0,639;1690,437;22,222;16,388;10,515;14,781;86,437;24,886;1,268;13,710;0,755;8,816;5698488,305;adhesive;3
4,404;71,047;0,523;361,792;0,1197;5,885;0,234;4,719;41,510;29,536;291,639;176,900;0,541;1741,620;12,638;7,899;6,932;12,578;89,196;12,696;0,697;6,751;0,395;4,644;5698488,305;adhesive;3
5,490;85,744;0,315;498,286;0,3514;7,287;0,448;5,499;57,466;28,278;175,683;177,100;0,948;5148,350;16,291;9,580;8,326;11,574;89,568;15,136;0,864;8,257;0,481;5,780;5698488,305;adhesive;3
5,058;74,296;0,389;381,557;0,1949;6,550;-0,057;3,833;42,504;31,792;338,257;177,100;0,693;3858,932;15,197;6,733;8,088;12,058;89,433;12,844;0,842;7,718;0,328;5,381;5698488,305;adhesive;3
6,262;111,837;0,612;394,855;0,1224;8,681;1,365;6,987;71,327;40,510;258,220;90,000;0,549;1380,703;17,710;16,999;5,697;12,947;91,876;23,970;0,653;9,847;0,904;6,442;5698488,305;adhesive;3
4,206;74,404;0,245;396,233;0,1504;5,699;-0,055;5,117;41,040;33,363;183,895;177,100;0,611;2145,805;11,570;6,936;8,085;13,081;87,993;11,270;0,787;6,320;0,338;4,327;5698488,305;adhesive;3
4,797;72,808;0,382;500,978;0,2189;6,387;0,314;4,613;40,795;32,013;180,457;177,100;0,751;2495,114;13,981;8,991;7,371;12,227;89,904;14,177;0,737;7,365;0,449;5,019;5698488,305;adhesive;3
4,424;78,496;0,277;350,101;0,1288;6,099;0,157;5,988;42,157;36,339;121,039;177,100;0,561;1745,666;12,378;8,830;8,196;11,522;88,542;12,949;0,795;6,294;0,453;4,476;5698488,305;adhesive;3
4,586;85,481;0,428;444,247;0,2732;6,312;0,341;7,534;49,266;36,215;100,360;177,200;0,835;4447,797;13,479;8,575;8,446;9,900;89,042;11,933;0,809;6,381;0,428;4,766;5698488,305;adhesive;3
3,924;67,115;0,531;373,807;0,1172;5,217;0,028;4,395;28,735;38,380;272,573;180,000;0,538;1786,471;11,451;6,764;6,569;11,119;88,499;10,909;0,669;5,759;0,339;4,147;5698488,305;adhesive;3
4,345;72,940;0,324;416,982;0,1274;5,914;0,592;5,519;44,015;28,925;176,208;177,400;0,560;1532,844;11,894;8,843;6,737;13,975;89,244;13,335;0,681;6,740;0,453;4,393;5698488,305;adhesive;3
4,482;72,998;0,331;456,378;0,1445;6,130;0,628;5,639;36,733;36,265;183,019;177,300;0,598;1801,421;12,752;9,740;6,857;12,123;89,663;14,216;0,686;6,670;0,507;4,584;5698488,305;adhesive;3
4,673;75,755;0,395;421,865;0,1649;6,170;0,240;4,507;44,020;31,735;185,982;177,300;0,644;2136,308;13,822;8,047;6,937;11,352;88,925;12,929;0,734;6,982;0,405;5,010;5698488,305;adhesive;3
4,526;85,035;0,535;384,641;0,1567;6,109;0,236;5,577;42,970;42,064;111,422;177,200;0,625;2050,827;12,938;7,950;7,689;11,103;87,720;11,945;0,792;6,497;0,403;4,786;5698488,305;adhesive;3
4,395;90,431;0,318;492,304;0,3186;5,637;0,042;3,906;53,106;37,325;111,394;177,000;0,901;5006,059;13,785;6,013;6,116;10,323;89,950;11,059;0,664;6,608;0,300;4,836;5698488,305;adhesive;3
4,290;60,938;0,305;360,162;0,1355;5,551;0,056;3,747;34,607;26,331;165,133;177,200;0,578;2075,099;12,992;6,320;6,313;11,797;89,831;11,462;0,657;6,629;0,308;4,650;5698488,305;adhesive;3
4,699;83,560;0,421;424,993;0,1800;6,164;-0,033;4,139;50,312;33,247;297,626;179,700;0,678;2458,178;13,908;7,000;7,618;11,312;88,461;12,098;0,795;7,015;0,346;5,055;5698488,305;adhesive;3
4,524;87,571;0,347;369,299;0,1377;5,939;0,169;4,812;46,039;41,532;125,550;177,400;0,580;1992,081;13,854;7,130;7,226;10,914;90,478;11,978;0,708;6,771;0,358;4,815;5698488,305;adhesive;3
4,475;75,463;0,337;422,507;0,2087;5,798;0,133;3,928;42,639;32,824;91,813;0,000;0,725;3292,053;13,454;6,717;6,338;12,342;89,927;12,050;0,673;6,983;0,327;4,820;5698488,305;adhesive;3
12,292;116,703;0,351;510,719;0,3475;15,284;-0,312;2,884;46,545;70,159;400,387;179,600;0,938;5490,096;39,180;8,724;17,100;10,221;89,437;26,253;1,910;18,533;0,432;14,079;5698488,305;adhesive;3
16,811;127,848;0,281;632,728;0,4822;19,757;-0,226;2,302;53,965;73,883;404,736;0,000;1,114;6011,773;54,752;9,046;17,767;8,414;91,530;32,390;2,209;23,519;0,488;18,586;5698488,305;adhesive;3
7,913;91,212;0,818;497,308;0,2975;10,784;-0,347;4,069;45,548;45,664;422,027;177,500;0,852;6209,293;19,195;11,935;18,040;17,176;86,021;20,634;1,786;12,069;0,521;7,702;5698488,305;adhesive;3
4,332;85,115;0,418;496,860;0,3339;5,860;0,237;4,502;44,048;41,067;271,079;177,300;0,904;6942,736;11,692;8,716;7,306;14,396;89,153;13,804;0,702;6,979;0,417;4,414;5698488,305;adhesive;3
7,649;117,817;0,422;586,842;0,4219;11,214;1,387;7,472;71,109;46,708;256,193;151,000;1,041;5695,706;19,748;27,563;10,125;10,888;87,767;33,376;1,062;10,276;1,423;7,429;5698488,305;adhesive;3
5,246;88,110;0,398;463,483;0,2995;7,309;0,445;5,847;49,498;38,612;181,571;177,200;0,860;5808,801;13,505;11,583;8,825;12,301;85,008;16,034;0,920;7,511;0,600;5,521;5698488,305;adhesive;3
5,253;80,111;0,610;442,418;0,2357;6,558;-0,076;3,472;41,830;38,281;240,458;177,500;0,760;4929,021;17,716;6,087;6,673;7,676;91,726;12,189;0,695;7,726;0,308;6,012;5698488,305;adhesive;3
7,340;100,507;0,439;572,604;0,4264;10,397;-1,175;6,847;48,540;51,968;252,021;61,300;1,044;5864,029;19,757;9,181;19,915;13,007;88,222;17,364;1,686;10,638;0,421;7,335;5698488,305;adhesive;3
8,804;81,143;0,299;377,877;0,1432;10,833;0,343;2,830;46,116;35,027;275,423;57,700;0,584;3429,419;29,223;12,157;6,056;10,110;92,786;23,072;0,866;14,129;0,605;10,265;5698488,305;adhesive;3
7,111;66,836;0,767;502,562;0,2824;8,668;0,030;2,576;30,581;36,254;380,063;121,700;0,823;6007,024;23,863;6,435;6,807;10,290;92,820;16,749;0,846;11,189;0,319;8,184;5698488,305;adhesive;3
12,547;123,873;0,785;495,558;0,3062;16,240;0,316;3,438;68,925;54,948;320,095;90,000;0,874;5139,556;35,731;20,954;14,184;14,442;88,629;35,423;1,564;21,485;0,910;14,337;5698488,305;adhesive;3
12,557;88,137;0,556;404,314;0,1914;15,160;0,274;2,408;47,993;40,144;311,108;150,000;0,676;4166,908;37,391;14,082;9,300;16,715;92,436;31,995;1,331;20,348;0,623;13,915;5698488,305;adhesive;3
5,373;102,973;0,672;432,339;0,1785;7,653;-0,706;7,777;54,991;47,982;197,642;177,800;0,656;4148,264;13,014;7,249;14,075;11,111;83,316;10,854;1,406;6,746;0,364;5,359;5698488,305;adhesive;3
14,091;104,282;0,273;424,724;0,2314;17,047;-0,002;2,403;51,712;52,570;342,605;34,900;0,752;4142,108;49,191;11,701;11,277;7,681;92,296;31,799;1,626;21,537;0,620;16,739;5698488,305;adhesive;3
8,244;95,425;0,492;403,913;0,1979;11,158;0,727;3,764;43,246;52,179;425,570;0,000;0,689;4843,892;18,468;21,343;8,785;19,119;86,201;28,665;0,961;16,747;0,702;8,891;5698488,305;adhesive;3
7,711;111,932;0,647;389,397;0,1946;10,873;1,505;7,297;69,532;42,400;171,881;179,800;0,694;3830,790;21,797;23,061;6,629;12,336;91,710;31,769;0,806;11,832;1,227;7,764;5698488,305;adhesive;3
7,821;130,764;0,594;446,860;0,1564;10,322;0,730;5,634;84,006;46,758;160,973;0,000;0,616;2279,127;21,366;13,941;8,955;16,504;89,246;22,237;1,041;13,229;0,630;8,350;5698488,305;adhesive;3
5,713;70,287;0,549;447,763;0,2966;7,420;-0,081;3,429;31,584;38,703;418,097;178,800;0,862;5126,540;15,785;7,973;9,222;15,202;88,183;15,107;0,945;9,062;0,357;6,151;5698488,305;adhesive;3
5,885;106,938;0,434;472,315;0,2773;8,178;0,778;6,501;62,745;44,193;276,604;178,700;0,843;3723,500;15,557;12,716;9,392;14,983;89,428;18,745;0,903;9,295;0,658;5,894;5698488,305;adhesive;3
5,011;63,825;0,287;437,503;0,2918;6,270;0,016;3,091;28,378;35,447;297,815;178,900;0,855;5009,752;16,448;5,887;6,450;10,230;92,131;12,552;0,667;7,775;0,293;5,611;5698488,305;adhesive;3
5,145;76,835;0,385;401,746;0,2356;6,727;0,329;4,220;44,130;32,704;68,726;178,200;0,766;3991,022;15,181;8,704;7,467;12,816;90,300;14,617;0,771;8,078;0,425;5,394;5698488,305;adhesive;3
7,190;96,424;0,424;566,773;0,4050;9,165;0,290;3,467;52,222;44,202;145,095;66,500;1,038;4160,928;22,402;11,289;7,869;10,513;89,252;19,394;0,970;10,985;0,563;8,056;5698488,305;adhesive;3
6,350;134,245;0,586;491,854;0,3407;9,711;1,990;13,814;87,320;46,925;183,923;179,400;0,935;4643,558;16,027;20,205;9,697;11,992;87,046;23,075;1,011;8,767;1,080;6,096;5698488,305;adhesive;3
4,919;62,440;0,311;430,687;0,2801;6,380;0,078;3,587;30,775;31,665;213,358;178,800;0,837;4931,131;14,495;7,675;7,134;12,712;89,483;13,674;0,746;7,777;0,363;5,322;5698488,305;adhesive;3
5,215;60,916;0,708;401,730;0,2322;6,569;-0,204;3,042;27,019;33,897;401,074;178,500;0,756;4969,826;15,811;5,882;7,145;9,305;86,435;11,910;0,802;7,544;0,299;6,097;5698488,305;adhesive;3
5,737;64,062;0,466;385,112;0,2066;7,174;0,095;2,938;38,173;25,889;303,137;92,300;0,719;3640,130;17,605;7,316;5,975;10,514;87,580;13,928;0,721;8,854;0,360;6,815;5698488,305;adhesive;3
6,468;91,349;0,689;557,241;0,3939;8,374;0,357;3,669;50,872;40,478;103,411;112,400;1,026;4120,826;18,706;10,680;7,948;13,223;88,346;18,371;0,952;10,150;0,524;6,979;5698488,305;adhesive;3
5,636;86,621;0,605;440,443;0,2571;7,657;0,428;5,352;55,008;31,612;245,365;179,900;0,803;4484,030;15,541;11,334;8,952;12,238;87,349;16,642;0,936;8,417;0,572;5,923;5698488,305;adhesive;3
5,753;65,290;0,391;430,990;0,2883;7,238;0,251;3,187;32,342;32,948;406,438;98,200;0,851;5200,940;17,386;8,279;6,695;13,829;91,838;15,916;0,731;9,321;0,387;6,184;5698488,305;adhesive;3
5,316;64,072;0,527;369,311;0,1911;6,598;-0,303;2,774;33,068;31,004;261,136;178,500;0,682;4215,452;15,086;5,449;7,651;7,730;81,877;10,729;0,826;7,094;0,280;6,511;5698488,305;adhesive;3
5,152;77,618;0,643;435,827;0,2125;6,644;0,358;4,347;40,111;37,507;189,914;1,000;0,732;3329,340;16,195;7,859;6,551;11,249;91,497;13,565;0,695;7,983;0,394;5,621;5698488,305;adhesive;3
5,582;58,449;0,633;424,608;0,2829;6,905;-0,445;2,667;24,430;34,019;252,828;0,000;0,844;5058,648;15,867;4,411;8,388;7,057;81,134;10,343;0,888;7,397;0,234;7,046;5698488,305;adhesive;3
5,039;75,458;0,429;456,886;0,2209;6,650;0,087;4,125;37,351;38,107;185,641;2,100;0,742;3210,266;14,525;8,270;7,742;12,857;88,735;14,210;0,812;7,824;0,404;5,363;5698488,305;adhesive;3
5,350;69,868;0,486;417,046;0,2581;6,878;-0,241;3,349;34,146;35,722;351,954;94,300;0,802;4996,913;15,894;6,627;8,507;9,998;86,364;12,675;0,965;7,670;0,331;5,901;5698488,305;adhesive;3
4,709;59,917;0,424;320,159;0,1096;5,929;-0,057;3,108;29,633;30,283;217,219;175,000;0,505;2266,287;14,602;5,420;6,193;12,018;90,129;11,687;0,691;7,344;0,258;5,209;5698488,305;adhesive;3
6,120;66,761;0,584;379,243;0,2232;7,671;-0,122;3,020;32,961;33,800;352,470;179,000;0,742;4652,880;18,903;7,166;7,091;8,396;85,317;13,822;0,906;8,731;0,361;7,293;5698488,305;adhesive;3
4,643;57,444;0,462;395,707;0,2037;6,074;-0,170;3,858;26,338;31,107;210,105;178,700;0,705;4151,958;13,512;6,820;7,583;10,949;87,342;11,923;0,793;6,819;0,337;5,102;5698488,305;adhesive;3
4,761;66,634;0,632;355,988;0,1894;6,100;-0,063;3,338;31,019;35,615;279,700;178,500;0,676;4224,247;14,331;6,242;7,077;12,096;89,256;12,202;0,760;7,335;0,299;5,166;5698488,305;adhesive;3
13,761;152,319;0,577;636,178;0,5221;17,698;-0,487;3,598;74,945;77,373;195,649;1,100;1,199;3157,852;37,654;18,140;25,214;6,991;82,530;28,507;2,624;16,977;0,855;15,796;5698488,305;adhesive;3
10,637;128,134;0,821;445,042;0,1920;13,183;-0,220;2,979;66,958;61,176;441,322;90,000;0,686;3448,943;35,648;9,135;13,083;8,521;90,507;23,891;1,498;16,030;0,497;12,382;5698488,305;adhesive;3
17,138;153,178;0,387;477,598;0,2741;20,670;-0,079;2,900;76,261;76,917;332,748;90,000;0,836;2247,292;57,790;14,974;31,361;9,646;96,100;37,362;1,734;26,169;0,756;19,395;5698488,305;adhesive;3
11,804;108,703;0,675;444,157;0,2343;16,143;-1,228;4,245;45,305;63,398;275,854;89,800;0,769;2546,121;28,280;7,885;39,598;8,089;83,925;19,086;3,789;12,929;0,417;10,877;5698488,305;adhesive;3
7,848;106,843;0,739;561,587;0,3840;11,106;-1,467;6,268;38,944;67,899;236,467;1,600;1,004;3981,700;20,054;6,972;24,580;8,697;85,468;14,440;2,224;9,314;0,355;7,614;5698488,305;adhesive;3
9,018;121,665;0,371;498,470;0,3261;14,682;-2,403;9,497;40,902;80,764;253,230;90,400;0,916;4313,245;16,574;7,553;43,393;10,448;84,556;13,782;3,700;8,258;0,376;6,503;5698488,305;adhesive;3
10,674;89,803;0,322;371,522;0,1478;12,988;-0,074;2,380;49,333;40,470;348,058;85,800;0,598;2715,323;31,931;9,900;10,097;9,462;83,712;22,689;1,158;16,017;0,502;13,714;5698488,305;adhesive;3
6,459;66,866;0,442;342,001;0,1208;7,969;0,224;2,689;34,423;32,443;269,534;2,200;0,533;2818,041;21,037;7,500;5,209;12,097;92,454;16,506;0,698;10,652;0,352;7,529;5698488,305;adhesive;3
4,100;65,147;0,194;400,445;0,1861;5,332;-0,243;4,056;34,641;30,506;107,985;1,200;0,680;3708,902;12,611;5,408;7,117;9,598;89,129;9,929;0,716;5,881;0,271;4,416;5698488,305;adhesive;3
4,236;53,855;0,260;366,886;0,1483;5,511;-0,133;3,746;27,000;26,854;142,212;1,300;0,595;3435,399;12,655;5,987;6,929;11,200;88,740;10,983;0,719;6,313;0,296;4,553;5698488,305;adhesive;3
11,907;125,461;0,709;445,507;0,2712;16,014;-1,044;4,292;55,065;70,396;320,903;90,000;0,834;3251,599;29,958;12,613;33,295;6,934;83,972;22,176;3,115;13,276;0,624;11,962;5698488,305;adhesive;3
11,224;87,782;0,354;328,715;0,1127;13,762;0,043;2,466;44,383;43,399;389,190;86,000;0,536;2038,691;35,597;11,984;8,930;9,766;87,313;26,385;1,216;17,357;0,605;14,065;5698488,305;adhesive;3
13,242;117,750;0,609;477,675;0,2876;16,447;-0,642;2,840;56,965;60,785;371,684;1,400;0,869;3114,408;35,481;7,895;24,224;6,820;80,532;21,831;2,471;16,772;0,442;16,064;5698488,305;adhesive;3
8,406;96,997;0,291;323,134;0,1297;12,302;1,728;6,799;54,804;42,192;225,274;89,800;0,576;2470,666;21,588;34,427;6,355;11,738;91,695;41,776;0,813;11,172;1,885;7,616;5698488,305;adhesive;3
10,861;125,211;0,264;492,604;0,3064;13,601;0,136;2,948;64,538;60,673;282,236;90,000;0,904;3494,145;34,470;12,841;12,173;12,957;91,786;27,351;1,310;18,198;0,577;12,457;5698488,305;adhesive;3
10,375;121,032;0,357;489,417;0,3166;12,930;0,125;2,937;63,561;57,470;228,405;90,000;0,913;3282,027;33,794;12,246;10,871;10,334;90,880;25,657;1,343;16,168;0,609;11,846;5698488,305;adhesive;3
5,177;97,663;0,403;443,664;0,3079;6,998;-0,160;5,034;44,483;53,180;63,481;90,000;0,887;4477,874;14,354;8,701;9,610;13,078;88,139;14,451;0,941;7,890;0,421;5,365;5698488,305;adhesive;3
11,339;107,041;0,501;451,456;0,2469;13,827;-0,271;2,526;56,964;50,077;274,900;0,200;0,798;2877,314;34,430;8,862;13,311;7,524;84,213;22,218;1,538;16,025;0,474;14,067;5698488,305;adhesive;3
4,582;71,090;0,206;352,039;0,1165;6,412;0,578;5,767;45,009;26,082;105,029;180,000;0,531;2105,176;12,027;10,534;8,025;12,958;87,450;15,245;0,820;6,640;0,556;4,509;5698488,305;adhesive;3
4,695;70,696;0,802;362,882;0,1628;6,568;0,095;4,860;37,943;32,753;335,704;20,600;0,631;3446,128;11,736;11,092;9,031;12,515;85,467;15,120;0,898;6,945;0,540;4,755;5698488,305;adhesive;3
14,962;132,135;0,322;454,355;0,3612;17,613;-0,046;2,277;69,414;62,721;316,241;19,500;0,973;3916,623;52,172;11,746;12,820;6,235;94,037;31,402;1,636;21,278;0,607;17,191;5698488,305;adhesive;3
7,180;81,623;0,420;370,145;0,1808;9,491;-0,060;3,445;42,448;39,175;398,946;1,600;0,661;4158,817;18,785;11,647;12,377;15,945;86,576;19,527;1,293;12,155;0,434;7,631;5698488,305;adhesive;3
5,515;75,956;0,350;399,448;0,2276;7,088;-0,259;4,036;36,552;39,404;206,862;0,200;0,746;4907,035;16,805;7,536;8,296;8,452;87,702;13,149;0,869;7,705;0,374;6,235;5698488,305;adhesive;3
5,104;62,630;0,306;365,797;0,1778;6,364;0,055;3,172;33,384;29,246;250,425;0,000;0,652;3960,946;16,180;6,397;6,800;11,283;92,347;13,093;0,680;7,836;0,313;5,528;5698488,305;adhesive;3
4,385;71,501;0,490;408,423;0,2198;5,969;0,127;4,943;37,916;33,586;129,680;0,000;0,746;3368,387;12,301;8,389;8,222;11,662;88,476;12,874;0,790;6,334;0,427;4,480;5698488,305;adhesive;3
4,574;64,149;0,480;425,542;0,2264;6,273;-0,262;4,913;30,936;33,213;129,298;0,500;0,759;3498,542;12,530;7,812;10,380;12,571;88,760;12,760;0,927;6,629;0,391;4,502;5698488,305;adhesive;3
15,005;140,392;0,639;438,405;0,3270;19,467;-0,924;4,212;64,915;75,477;326,461;90,000;0,923;4303,395;42,671;11,210;31,758;6,505;85,069;26,764;3,097;19,036;0,590;16,706;5698488,305;adhesive;3
9,996;106,425;0,188;393,448;0,2080;14,704;1,757;6,443;65,533;40,892;195,029;90,000;0,727;2512,879;24,936;43,686;6,559;12,324;92,162;49,295;0,918;14,680;2,312;8,720;5698488,305;adhesive;3
7,985;122,058;0,310;364,791;0,2095;12,038;2,224;11,809;87,178;34,880;192,249;12,700;0,725;3510,854;21,002;26,065;7,408;12,986;90,465;36,311;0,900;11,578;1,465;7,606;5698488,305;adhesive;3
5,712;95,738;0,307;393,232;0,1931;7,775;0,866;7,085;61,286;34,451;160,933;180,000;0,689;3697,117;16,343;12,313;7,573;12,066;89,122;18,184;0,810;8,666;0,633;6,040;5698488,305;adhesive;3
4,271;60,600;0,419;400,347;0,1575;5,568;-0,214;3,837;25,345;35,255;143,960;1,400;0,620;2865,354;12,665;5,834;7,040;10,963;87,788;10,732;0,753;6,311;0,287;4,616;5698488,305;adhesive;3
5,345;147,731;0,265;455,574;0,2536;6,833;0,110;7,212;120,108;27,623;365,838;177,500;0,778;5432,757;17,165;6,336;8,096;8,642;89,738;12,416;0,844;7,743;0,323;5,956;5698488,305;adhesive;3
5,034;86,973;0,252;468,840;0,2766;6,609;-0,593;5,176;42,281;44,692;312,824;176,800;0,825;5566,255;14,954;5,896;9,444;8,311;87,022;10,867;0,945;6,829;0,295;5,541;5698488,305;adhesive;3
5,117;83,519;0,363;550,748;0,4005;6,796;-0,327;4,543;39,179;44,340;192,975;177,200;1,009;5702,390;14,936;7,136;9,985;9,730;87,363;12,009;1,007;7,083;0,357;5,395;5698488,305;adhesive;3
6,110;69,663;0,383;489,446;0,2546;7,774;0,295;3,318;36,313;33,350;406,212;90,200;0,792;4811,001;18,197;9,517;7,029;13,978;91,255;17,493;0,777;10,114;0,432;6,652;5698488,305;adhesive;3
6,179;86,846;0,572;533,342;0,2824;7,861;0,168;3,208;40,424;46,422;466,286;177,400;0,838;4667,127;18,764;8,661;7,111;12,484;89,226;16,237;0,851;9,899;0,408;6,946;5698488,305;adhesive;3
5,401;85,228;0,519;576,719;0,4602;7,375;0,248;4,857;49,305;35,923;112,791;0,000;1,096;5537,761;14,505;10,543;9,703;12,723;86,814;16,035;1,008;7,947;0,536;5,493;5698488,305;adhesive;3
6,388;83,094;0,681;622,027;0,4307;8,194;0,159;3,746;43,898;39,196;219,518;0,200;1,058;5126,716;20,158;9,318;9,323;10,589;91,300;16,600;0,923;9,708;0,465;6,944;5698488,305;adhesive;3
5,266;102,729;0,541;460,945;0,2845;7,142;1,365;9,999;75,159;27,570;203,858;177,400;0,841;4975,806;15,674;11,271;5,370;12,288;91,529;16,290;0,628;8,157;0,585;5,550;5698488,305;adhesive;3
4,578;81,725;0,641;501,176;0,2976;5,993;-0,406;4,434;44,821;36,904;200,228;179,800;0,861;5311,748;14,140;5,827;8,660;9,109;89,499;10,802;0,809;6,499;0,293;4,959;5698488,305;adhesive;3
6,352;77,465;0,734;592,957;0,3927;8,660;0,607;4,502;45,162;32,303;441,459;179,800;1,000;5301,371;15,300;14,543;10,119;18,161;89,647;21,887;0,935;11,240;0,637;6,214;5698488,305;adhesive;3
4,674;61,148;0,697;533,169;0,3627;6,164;0,052;3,881;27,303;33,845;415,517;177,100;0,958;6188,538;13,438;8,040;7,505;12,832;89,139;13,537;0,757;7,370;0,380;4,932;5698488,305;adhesive;3
5,085;63,209;0,608;499,211;0,3155;6,591;0,045;3,588;32,057;31,152;400,865;176,900;0,891;5835,887;14,936;7,592;7,639;13,401;89,902;13,932;0,766;8,169;0,352;5,512;5698488,305;adhesive;3
5,206;58,038;0,733;508,213;0,3458;6,593;-0,057;3,121;26,128;31,910;463,897;177,000;0,938;6061,197;16,113;6,268;6,987;11,847;89,823;13,049;0,768;8,194;0,295;5,814;5698488,305;adhesive;3
