Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
4,055;64,188;0,308;515,808;0,2785;5,356;-0,261;4,326;32,327;31,861;89,214;0;0,854;3598,621;11,937;5,76;7,427;10,962;88,442;10,324;0,733;5,928;0,286;4,32;5698488,305;abrasive;1
4,298;77,79;0,166;517,026;0,2714;5,666;-0,261;4,76;33,069;44,721;45,321;179,2;0,827;3432,761;12,742;6,178;7,316;10,768;88,359;10,886;0,739;6,298;0,308;4,659;5698488,305;abrasive;1
4,394;74,021;0,286;608,073;0,3795;5,785;-0,219;4,498;35,166;38,855;110,92;178,6;1,007;4153,189;13,11;6,453;7,452;10,414;88,517;11,124;0,753;6,391;0,322;4,752;5698488,305;abrasive;1
4,367;80,643;0,176;572,081;0,3289;5,716;-0,23;4,45;39,89;40,753;55,147;0;0,936;3611,813;13,161;5,954;7,297;9,886;88,226;10,592;0,75;6,284;0,298;4,791;5698488,305;abrasive;1
4,616;262,96;0,182;587,5;0,3212;6,01;0,015;7,863;223,297;39,663;80,656;180;0,924;3253,534;14,206;6,44;7,074;9,972;89,121;11,456;0,742;6,76;0,322;5,07;5698488,305;abrasive;1
4,561;70,11;0,169;522,528;0,2481;5,943;-0,095;4,16;33,923;36,187;72,316;180;0,804;2819,448;13,76;6,853;7,017;9,76;88,128;11,588;0,742;6,566;0,343;5,037;5698488,305;abrasive;1
4,737;72,969;0,214;530,151;0,2585;6,098;-0,178;3,918;36,713;36,256;109,242;0,4;0,822;2899,124;14,665;6,203;7,115;8,951;88,202;11,232;0,772;6,773;0,31;5,297;5698488,305;abrasive;1
4,967;328,789;0,357;540,941;0,3019;9,045;13,001;347,712;280,746;48,043;41,814;0,5;0,896;2780,049;14,282;10,496;7,697;10,952;88,755;12,186;0,793;7,091;0,539;5,172;5698488,305;abrasive;1
4,128;78,017;0,342;539,308;0,3;5,556;-0,21;5,22;39,223;38,794;101,162;0;0,888;3757,094;11,805;6,565;7,657;11,578;88,167;10,916;0,754;6,025;0,328;4,331;5698488,305;abrasive;1
4,278;73,423;0,237;566,763;0,3533;5,648;-0,143;4,472;34,53;38,892;104,8;0;0,969;4197,688;12,605;6,429;7,134;11,229;88,432;11,132;0,729;6,343;0,32;4,604;5698488,305;abrasive;1
4,301;85,18;0,41;567,546;0,3163;5,674;-0,23;4,75;38,423;46,757;146,002;0,1;0,91;3788,578;12,765;6,188;7,292;11,164;88,662;10,97;0,734;6,401;0,306;4,64;5698488,305;abrasive;1
4,403;79,396;0,352;608,239;0,3554;5,835;-0,023;4,744;36,988;42,408;150,063;180;0,975;3815,312;12,975;6,984;7,184;11,57;88,958;11,737;0,723;6,626;0,347;4,725;5698488,305;abrasive;1
4,339;229,32;0,161;518,322;0,2567;6,356;5,96;165,303;185,798;43,522;47,982;0;0,83;2778,115;13,136;7,106;6,715;9,688;88,573;10,556;0,711;6,206;0,354;4,707;5698488,305;abrasive;1
4,455;78,467;0,307;574,538;0,3074;5,919;0,02;4,54;38,782;39,685;147,754;180;0,906;3378,764;12,91;7,476;7,227;11,804;88,573;12,306;0,734;6,717;0,37;4,764;5698488,305;abrasive;1
4,463;260,719;0,214;541,667;0,2808;6,266;3,398;95,165;216,371;44,347;84,861;2,1;0,853;3171,219;13,28;7,566;6,641;10,672;88,743;11,536;0,7;6,522;0,381;4,84;5698488,305;abrasive;1
4,404;65,859;0,235;572,129;0,3062;5,697;-0,026;3,971;32,949;32,91;99,558;0,8;0,896;3498,542;13,588;6,298;6,392;10,541;89,439;11,375;0,687;6,601;0,314;4,82;5698488,305;abrasive;1
4,163;80,697;0,246;590,995;0,3672;5,459;-0,098;4,301;34,296;46,401;110,021;179,8;0,99;4207,186;12,595;6,262;6,819;10,165;88,869;10,716;0,698;6,048;0,313;4,495;5698488,305;abrasive;1
4,283;68,625;0,592;580,207;0,3334;5,653;-0,131;4,482;33,128;35,496;234,868;180;0,945;3826,745;12,577;6,54;7,041;10,948;88,097;11,191;0,725;6,282;0,327;4,64;5698488,305;abrasive;1
4,119;70,315;0,53;549,89;0,2892;5,401;-0,001;4,42;35,645;34,669;163,561;3,9;0,872;3497,839;12,404;6,293;6,408;11,278;89,488;10,849;0,654;6,222;0,312;4,449;5698488,305;abrasive;1
4,434;80,738;0,42;611,43;0,3793;5,832;-0,057;4,656;40,904;39,835;152,038;2,7;1,009;3935,97;13,36;6,666;7,207;10,969;89,438;11,549;0,72;6,607;0,333;4,787;5698488,305;abrasive;1
4,454;76,643;0,34;608,68;0,3795;5,825;-0,105;4,301;33,973;42,67;166,469;180;1,009;3981,173;13,355;6,587;7,009;10,193;88,144;11,218;0,738;6,474;0,329;4,885;5698488,305;abrasive;1
4,499;71,864;0,348;566,098;0,3143;5,855;-0,037;4,188;37,735;34,129;154,118;1,1;0,906;3541,283;13,781;6,675;6,869;10,792;89,875;11,849;0,696;6,766;0,332;4,907;5698488,305;abrasive;1
4,481;86,089;0,424;564,48;0,3143;5,837;-0,172;4,259;39,012;47,077;175,54;3,8;0,91;3582,967;13,731;6,254;7,26;10,102;89,215;11,22;0,736;6,574;0,313;4,892;5698488,305;abrasive;1
4,316;258,576;0,16;522,882;0,2871;6,223;5,621;178,094;211,676;46,899;47,54;2,1;0,879;3146,771;13,013;6,693;6,736;10,05;88,657;10,525;0,701;6,239;0,335;4,713;5698488,305;abrasive;1
4,198;65,307;0,273;549,048;0,2747;5,556;-0,151;4,446;30,256;35,051;97,97;0,1;0,847;3248,433;12,227;6,334;7,161;11,258;88,007;10,859;0,73;6,191;0,314;4,52;5698488,305;abrasive;1
4,399;75,058;0,221;584,14;0,3224;5,783;-0,195;4,625;34,412;40,646;98,549;0,3;0,926;3638,02;13,212;6,375;7,224;10,938;89,032;11,277;0,733;6,542;0,316;4,754;5698488,305;abrasive;1
4,469;69,31;0,297;507,788;0,2323;5,898;-0,319;4,555;30,739;38,571;151,937;0,2;0,772;2884,701;13,283;6,319;7,986;10,104;88,135;11,045;0,8;6,412;0,316;4,822;5698488,305;abrasive;1
4,456;83,303;0,434;537,993;0,2896;5,806;-0,209;4,238;35,937;47,366;238,216;1,9;0,869;3492,386;13,593;6,226;7,17;9,682;88,472;11,017;0,755;6,411;0,312;4,866;5698488,305;abrasive;1
4,562;80,597;0,236;558,086;0,3007;5,904;-0,171;4,065;35,229;45,368;112,577;1,5;0,892;3441,379;14,042;6,086;7,099;9,756;88,883;11,098;0,743;6,646;0,304;5,033;5698488,305;abrasive;1
4,472;78,165;0,175;540,389;0,2756;5,903;-0,232;4,511;35,021;43,144;86,533;0,2;0,847;3154,862;13,03;6,569;7,545;10,534;87,19;11,258;0,79;6,433;0,328;4,876;5698488,305;abrasive;1
4,47;177,753;0,163;508,604;0,2387;5,965;0,442;16,703;141,187;36,566;72,814;179,8;0,784;2735,374;13,314;6,835;7,376;10,29;88,294;11,37;0,756;6,476;0,342;4,849;5698488,305;abrasive;1
4,478;74,25;0,336;498,517;0,2189;5,886;-0,146;4,252;35,022;39,227;155,416;1,6;0,752;2518,331;13,169;6,422;7,508;11,393;88,288;11,456;0,77;6,656;0,318;4,836;5698488,305;abrasive;1
4,108;66,497;0,313;557,1;0,2891;5,422;-0,157;4,456;33,254;33,243;99,29;178,2;0,871;3425,374;12,218;6,127;7,08;10,817;88,764;10,555;0,705;6,038;0,306;4,41;5698488,305;abrasive;1
4,196;72,819;0,22;553,063;0,2926;5,484;-0,125;4,422;33,49;39,329;66,265;178,2;0,872;3379,995;12,871;6,188;6,677;10,012;89,232;10,7;0,688;6,132;0,309;4,547;5698488,305;abrasive;1
4,319;66,782;0,313;543,998;0,2627;5,697;-0,12;4,411;31,77;35,012;92,656;178,7;0,831;2980,911;12,87;6,639;7,29;10,746;88,801;11,267;0,735;6,343;0,331;4,63;5698488,305;abrasive;1
4,412;75,355;0,365;504,98;0,2179;5,755;-0,049;4,212;36,604;38,751;133,173;178,9;0,752;2433,027;13,258;6,412;6,735;10,84;88,666;11,205;0,71;6,554;0,32;4,837;5698488,305;abrasive;1
4,613;102,845;0,238;561,165;0,2833;6,017;-0,183;4,386;58,713;44,132;115,01;180;0,854;3191,094;13,964;6,313;7,594;9,925;88,352;11,208;0,782;6,682;0,316;5,06;5698488,305;abrasive;1
4,335;80,86;0,307;522,473;0,2607;5,711;-0,171;4,393;35,839;45,02;153,484;179,8;0,825;3204,989;12,877;6,314;7,473;10,779;88,614;11,02;0,751;6,334;0,315;4,663;5698488,305;abrasive;1
4,393;85,181;0,352;552,526;0,2998;5,721;-0,212;4,317;31,707;53,474;206,566;179,8;0,889;3595,807;13,342;6,034;7,017;10,247;88,745;10,943;0,727;6,432;0,302;4,816;5698488,305;abrasive;1
4,4;78,55;0,519;464,887;0,1938;5,736;-0,098;4,116;34,741;43,809;273,571;178,6;0,704;2399,257;13,264;6,089;7,256;10,945;89,144;11,024;0,743;6,5;0,303;4,72;5698488,305;abrasive;1
4,147;80,256;0,332;463,999;0,1969;5,484;-0,149;4,486;44,261;35,995;156,816;0;0,704;2650,773;12,102;6,248;7,097;11,549;88,416;10,919;0,715;6,172;0,309;4,447;5698488,305;abrasive;1
4,202;153,159;0,396;497,059;0,2348;5,564;0,181;9,758;120,39;32,769;183,601;178,3;0,773;2993,926;12,525;6,126;6,975;10,668;88,57;10,596;0,709;6,146;0,306;4,559;5698488,305;abrasive;1
4,2;74,684;0,602;519,568;0,2486;5,555;-0,361;4,783;33,071;41,613;235,898;179,8;0,802;3001,665;12,454;5,898;7,611;10,097;88,198;10,349;0,75;6,011;0,295;4,54;5698488,305;abrasive;1
4,528;74,451;0,427;568,462;0,2966;5,961;-0,21;4,503;35,164;39,287;203,504;1,1;0,882;3351,502;13,55;6,571;7,736;10,695;88,781;11,546;0,782;6,641;0,328;4,856;5698488,305;abrasive;1
4,389;74,615;0,449;579,534;0,3064;5,738;-0,201;4,287;36,916;37,699;178,274;0,1;0,897;3340,069;13,227;6,162;7,298;10,124;88,564;10,84;0,738;6,379;0,308;4,801;5698488,305;abrasive;1
4,461;70,841;0,351;557,28;0,2935;5,844;-0,208;4,428;35,15;35,691;153,714;0;0,878;3206,572;13,467;6,207;7,509;10,294;88,816;11,071;0,752;6,518;0,31;4,859;5698488,305;abrasive;1
4,424;84,916;0,299;571,749;0,2807;5,758;-0,157;4,306;45,172;39,744;135,319;1,9;0,85;3107,724;13,533;6,22;6,986;10,262;89,083;11,253;0,723;6,525;0,31;4,83;5698488,305;abrasive;1
4,041;62,854;0,253;495,268;0,2137;5,256;-0,223;4,153;28,049;34,805;102,425;1,2;0,74;2727,284;12,197;5,317;6,521;10,726;88,626;9,913;0,671;6,009;0,263;4,445;5698488,305;abrasive;1
3,882;59,586;0,373;457,398;0,2121;5,119;-0,232;4,304;27,492;32,094;172,297;178,6;0,729;3340,245;11,403;5,565;6,821;10,775;87,953;9,73;0,694;5,641;0,277;4,174;5698488,305;abrasive;1
4,168;63,533;0,398;473,298;0,2306;5,497;-0,185;4,263;29,443;34,089;261,879;180;0,768;3431,882;12,187;6,045;7,2;12,042;88,698;10,926;0,723;6,314;0,294;4,438;5698488,305;abrasive;1
4,256;66,784;0,524;533,166;0,2987;5,628;-0,387;4,501;31,51;35,275;304,151;0,2;0,88;3952,855;12,504;5,678;8,01;11,101;88,49;10,539;0,773;6,24;0,28;4,565;5698488,305;abrasive;1
4,08;66,644;0,268;501,811;0,2519;5,387;-0,324;4,425;29,682;36,962;97,687;180;0,806;3311,752;12,076;5,632;7,519;10,566;88,384;10,109;0,745;5,894;0,281;4,353;5698488,305;abrasive;1
4,216;72,025;0,275;550,443;0,3093;5,636;-0,277;4,807;30,477;41,549;118,015;180;0,899;3569,073;12,025;6,363;7,768;11,699;87,782;10,899;0,771;6,204;0,314;4,483;5698488,305;abrasive;1
4,067;79,71;0,339;493,51;0,2412;5,435;-0,338;4,821;31,129;48,581;145,294;4;0,789;3125,665;11,781;5,996;7,744;11,147;88,194;10,467;0,757;5,899;0,299;4,291;5698488,305;abrasive;1
4,25;76,62;0,191;487,963;0,2177;5,657;-0,328;4,753;38,169;38,452;108,427;0,3;0,747;2738,013;12,419;6,233;7,981;10,542;88,097;10,745;0,784;6,095;0,311;4,516;5698488,305;abrasive;1
4,296;198,357;0,359;510,977;0,2449;5,763;-0,12;9,14;163,566;34,791;150,649;1,9;0,797;2812,236;12,552;6,324;8,293;11,349;89,018;11,075;0,78;6,288;0,315;4,515;5698488,305;abrasive;1
4,086;71,649;0,355;513,956;0,3004;5,414;-0,377;4,746;31,244;40,405;128,501;4,7;0,883;4323,446;11,997;5,667;7,493;10,036;87,674;9,906;0,75;5,775;0,283;4,417;5698488,305;abrasive;1
4,078;72,747;0,177;486,647;0,2574;5,42;-0,296;4,686;29,747;42,999;126,563;3,4;0,812;4016,174;11,963;6,071;7,489;10,841;88,443;10,606;0,735;5,918;0,303;4,333;5698488,305;abrasive;1
4,064;68,305;0,293;410,376;0,169;5,32;-0,338;4,335;31,49;36,816;122,108;2,5;0,644;2926,562;12,289;5,263;7,15;10,388;88,79;9,917;0,717;5,941;0,262;4,389;5698488,305;abrasive;1
3,915;66,709;0,211;464,463;0,2361;5,163;-0,476;4,773;30,045;36,664;83,105;2;0,775;3710,836;11,787;4,954;7,295;9,904;88,458;9,306;0,721;5,601;0,248;4,212;5698488,305;abrasive;1
4,05;152,156;0,535;471,06;0,2325;5,381;-0,191;5,628;94,205;57,951;250,178;1;0,768;3515,603;11,599;5,919;7,169;11,786;87,593;10,41;0,732;5,988;0,292;4,331;5698488,305;abrasive;1
3,995;70,2;0,335;465,689;0,2257;5,283;-0,387;4,831;29,899;40,302;139,055;0,1;0,758;3229,789;11,913;5,516;7,412;10,702;89,012;9,994;0,707;5,845;0,274;4,282;5698488,305;abrasive;1
4,135;85,312;0,443;494,743;0,2665;5,506;-0,426;5,203;33,261;52,052;212,375;1,3;0,828;3824,986;12,094;5,767;7,709;10,465;87,914;10,147;0,763;5,906;0,288;4,436;5698488,305;abrasive;1
4,002;70,982;0,295;478,46;0,2361;5,316;-0,281;4,734;33,35;37,632;123,109;0;0,779;3316,325;11,685;5,832;7,277;10,563;87,767;10,005;0,735;5,735;0,291;4,276;5698488,305;abrasive;1
20,811;359,999;0,144;582,952;1,079;33,7;1,722;10,593;276,704;83,295;67,356;177;1,886;2183,973;33,935;78,381;43,444;14,247;77,568;92,172;4,167;24,674;4,737;19,735;5698488,305;abrasive;1
19,677;333,075;0,162;553,943;1,028;31,362;1,218;7,794;248,849;84,225;59,872;180;1,841;2052,762;36,83;73,816;48,105;12,792;81,672;90,677;4,994;23,199;4,085;16,215;5698488,305;abrasive;1
19,584;361,172;0,085;564,892;0,827;31,853;1,47;11,08;270,907;90,265;77,886;173,7;1,591;2061,732;32,224;78,036;48,445;11,594;78,188;77,9;4,877;20,47;4,164;17,061;5698488,305;abrasive;1
16,392;229,866;0,191;608,478;0,5793;25,805;0,169;6,237;146,011;83,855;110,749;175,2;1,315;2524,487;29,182;42,399;54,407;16,773;84,439;62,509;4,913;20,165;2,603;12,537;5698488,305;abrasive;1
17,894;353,315;0,096;582,28;0,6807;27,599;1,019;9,124;273,687;79,627;93,106;174,8;1,465;2138,77;38,099;50,778;46,935;13,613;85,018;65,976;4,482;21,872;2,948;14,944;5698488,305;abrasive;1
19,427;389,055;0,216;613,15;0,7083;30,901;1,641;13,704;308,596;80,459;106,292;176,9;1,495;1899,565;37,667;68,428;49,345;9,367;79,624;64,282;4,907;19,256;3,272;18,323;5698488,305;abrasive;1
23,608;401,69;0,124;629,775;1,093;38,019;1,474;8,413;301,265;100,426;94,728;174,5;1,901;1722,273;47,772;97,525;55,784;12,656;85,583;119,018;5,396;27,608;5,535;17,616;5698488,305;abrasive;1
20,78;346,592;0,065;663,852;0,6137;29,829;-0,514;6,91;249,645;96,947;89,75;0;1,371;2273,85;41,604;38,441;65,524;6,631;80,053;29,704;6,551;19,354;1,52;19,162;5698488,305;abrasive;1
8,928;335,24;0,24;396,932;0,3239;17,563;1,545;29,532;241,897;93,343;60,504;176,3;0,98;2383,075;17,67;22,313;41,852;14,56;89,166;20,424;2,728;10,074;1,361;6,666;5698488,305;abrasive;1
8,961;262,575;0,155;447,787;0,3562;17,145;1,896;27,4;176,003;86,572;70,519;173,7;1,017;2684,895;19,228;28,651;30,906;12,643;88,665;26,138;2,223;10,459;1,639;7,215;5698488,305;abrasive;1
12,157;270,921;0,163;498,822;0,5686;21,664;1,632;15,942;184,087;86,834;56,783;168,3;1,343;2454,661;24,986;45,473;38,051;12,086;87,501;45,45;3,021;13,216;2,573;9,296;5698488,305;abrasive;1
12,834;279,829;0,066;508,898;0,6288;21,864;1,961;16,407;185,634;94,195;48,518;171,1;1,418;2428,102;28,957;47,18;34,015;11,252;88,199;51,71;2,753;14,425;2,558;10,634;5698488,305;abrasive;1
10,686;292,048;0,07;492,641;0,3736;15,98;0,46;17,602;220,568;71,48;49,763;172,1;1,079;2557,026;27,925;18,919;31,385;10,95;88,077;26,915;2,594;13,74;0,977;10,067;5698488,305;abrasive;1
11,369;242,566;0,105;536,15;0,4267;18,737;2,149;22,407;169,622;72,945;48,125;171,2;1,18;2601,174;26,691;30,578;29,117;10,332;84,8;25,378;2,787;13,206;1,557;10,411;5698488,305;abrasive;1
13,246;294,417;0,085;506,914;0,4061;20,752;0,422;18,343;211,849;82,568;118,242;172,8;1,13;2483,506;30,89;20,37;44,42;10,477;85,293;23,603;3,929;15,485;1,022;11,992;5698488,305;abrasive;1
16,201;308,434;0,081;531,91;0,4312;22,405;-0,146;6,593;227,321;81,113;77,406;174,1;1,19;2070,878;39,413;30;37,511;7,231;81,185;29,503;3,811;18,327;1,276;17,398;5698488,305;abrasive;1
12,371;238,325;0,06;568,809;0,4763;20,785;0,128;9,119;158,942;79,383;51,361;175,1;1,175;3396,001;24,449;39,027;47,427;11,569;86,425;48,431;3,826;12,764;2,13;9,187;5698488,305;abrasive;1
12,125;366,439;0,261;536,043;0,4649;22,605;2,141;28,266;288,941;77,498;79,425;175,1;1,159;3001,665;21,469;36,835;50,032;10,351;84,35;25,706;4,385;10,616;1,887;8,377;5698488,305;abrasive;1
15,88;251,404;0,056;503,226;0,5445;25,089;0,558;8,977;160,699;90,705;69,144;173;1,299;2697,735;31,463;47,755;48,286;10,453;82,632;51,613;4,7;16,13;2,45;13,056;5698488,305;abrasive;1
17,292;271,419;0,058;466,204;0,9069;28,032;1,14;9,918;173,962;97,458;56,898;175,2;1,723;1978,362;35,492;67,22;48,201;9,644;84,21;68,972;4,43;17,474;3,281;14,093;5698488,305;abrasive;1
16,016;289,757;0,069;508,437;0,7781;27,475;1,148;10,318;192,895;96,863;60,574;174,3;1,575;2503,557;30,602;58,165;56,034;12,772;87,014;75,364;4,494;16,361;3,447;11,26;5698488,305;abrasive;1
12,962;269,135;0,226;483,838;0,7092;24,866;1,71;14,863;179,22;89,915;64,614;174,8;1,504;2506,723;23,217;51,676;51,231;13,565;88,537;69,228;3,564;13,367;3,171;8,556;5698488,305;abrasive;1
13,667;262,538;0,074;555,059;0,7072;24,608;1,41;12,521;171,768;90,77;61,475;169,5;1,499;2301,464;23,572;55,439;43,665;11,55;83,154;61,336;4,079;12,723;3,074;9,847;5698488,305;abrasive;1
13,353;264,118;0,138;499,112;0,4465;21,093;0,431;11,181;182,534;81,584;67,166;172,5;1,184;2062,612;27,417;31,102;41,058;10,666;82,436;30,992;4,005;14,132;1,61;11,623;5698488,305;abrasive;1
7,562;201,553;0,029;500,435;0,3311;13,425;1,277;17,823;123,356;78,197;40,607;173,6;0,99;3494,497;17,947;26,836;20,294;11,929;90,419;30,304;1,428;9,306;1,493;6,432;5698488,305;abrasive;1
6,068;213,054;0,07;529,27;0,3106;9,122;1,396;22,116;145,18;67,874;40,78;175,9;0,907;3776,266;17,39;13,662;10,171;9,732;88,386;14,569;1,003;8,28;0,676;6,346;5698488,305;abrasive;1
6,119;173,253;0,171;490,458;0,2516;8,955;2,708;31,14;127,862;45,39;60,306;174,3;0,789;3444,897;17,826;12,643;8,718;11,89;90,144;16,19;0,895;9,149;0,655;6,353;5698488,305;abrasive;1
6,94;120,02;0,068;488,628;0,2824;11,249;-3,015;18,298;37,668;82,352;63,351;176,2;0,88;3978,007;17,821;7,575;23,807;10,226;87,363;14,342;1,936;8,661;0,377;6,558;5698488,305;abrasive;1
10,238;236,79;0,07;485,097;0,4153;18,228;0,502;16,747;160,52;76,27;61,073;175,5;1,113;3106,317;20,659;25,571;36,52;11,752;84,968;21,271;3,18;11,003;1,388;8,193;5698488,305;abrasive;1
12,12;243,15;0,046;523,019;0,3788;19,105;-0,81;10,122;166,454;76,696;64,413;174,8;1,045;3122,499;24,059;18,366;42,596;10,361;82,311;19,305;4,056;12,345;0,93;10,395;5698488,305;abrasive;1
12,561;238,725;0,081;564,308;0,7485;22,974;1,281;11,389;154,763;83,962;63,632;175,2;1,502;2862,891;21,462;47,342;43,527;15,734;88,031;69,171;3,179;14,192;3,114;8,429;5698488,305;abrasive;1
14,647;269,311;0,122;538,883;0,731;25,416;1,126;10,511;185,097;84,214;56,579;171,8;1,531;2189,425;26,208;55,344;48,873;12,339;84,569;68,081;4,399;14,517;3,172;10,275;5698488,305;abrasive;1
6,836;167,555;0,05;522,053;0,2929;9,211;1,176;14,918;132,122;35,433;55,033;174,8;0,865;3267,429;19,586;11,488;9,697;13,619;89,14;18,405;1,041;10,785;0,56;7,229;5698488,305;abrasive;1
6,909;91,791;0,07;525,628;0,2612;9,17;-0,167;4,14;48,385;43,406;70,076;175,6;0,813;3182,476;19,612;10,364;12,66;10,872;86,686;17,389;1,312;9,821;0,518;7,371;5698488,305;abrasive;1
7,185;227,949;0,076;565,159;0,3342;10,916;3,538;41,804;186,541;41,408;61,147;175,9;0,931;3542,338;20,644;17,14;9,868;10,639;88,78;19,115;1,058;10,197;0,875;7,518;5698488,305;abrasive;1
7,064;168,486;0,095;524,313;0,281;9,619;0,999;13,357;125,477;43,009;76,719;174,6;0,85;3180,717;20,407;11,964;10,705;11,934;88,31;18,483;1,15;10,476;0,609;7,515;5698488,305;abrasive;1
6,435;280,395;0,125;487,66;0,3199;10,258;4,403;72,911;235,838;44,557;50,283;176,1;0,908;3037,722;17,101;14,675;11,981;11,609;86,765;16,319;1,223;8,922;0,761;6,387;5698488,305;abrasive;1
5,204;70,38;0,095;525,663;0,287;6,622;-0,194;3,693;33,73;36,65;58,323;173,9;0,855;3898,858;16,78;6,036;7,718;9,013;90,314;12,2;0,803;7,654;0,304;5,798;5698488,305;abrasive;1
5,104;65,036;0,091;495,513;0,2372;6,525;-0,137;3,456;31,123;33,913;50,917;171,1;0,77;3346,401;15,709;6,284;7,355;9,976;88,147;12,119;0,825;7,509;0,314;5,7;5698488,305;abrasive;1
5,533;154,91;0,094;508,733;0,284;8,383;0,622;21,491;81,563;73,347;43,168;176,2;0,856;3676,89;15,969;10,636;11,666;9,906;89,194;12,857;1,041;7,554;0,53;5,626;5698488,305;abrasive;1
7,738;217,934;0,081;489,757;0,2498;10,94;0,394;13,109;158,913;59,022;112,817;174,5;0,798;2865,002;21,403;13,57;15,852;10,054;86,27;18,76;1,62;10,34;0,679;7,889;5698488,305;abrasive;1
7,942;232,885;0,056;483,754;0,2525;11,18;1,39;22,219;188,39;44,495;77,175;177,9;0,807;2406,644;20,369;13,951;14,917;10,42;82,66;17,586;1,557;10,464;0,704;8,716;5698488,305;abrasive;1
7,9;120,432;0,051;569,721;0,3095;10,541;-0,549;4,119;66,981;53,45;70,61;174,4;0,9;3289,062;20,726;9,521;17,526;10,196;83,546;16,626;1,832;10,302;0,475;8,367;5698488,305;abrasive;1
7,501;205,487;0,13;578,048;0,3457;10,867;2,162;33,932;164,833;40,654;62,608;176,1;0,966;3277,102;19,746;14,598;14,028;10,075;84,023;18,417;1,468;9,851;0,731;8;5698488,305;abrasive;1
6,826;183,735;0,065;563,345;0,3057;9,65;2,108;30,691;135,417;48,318;50,909;176,3;0,902;2926,386;19,925;11,925;10,999;9,656;87,254;16,489;1,169;9,499;0,591;7,364;5698488,305;abrasive;1
7,581;276,088;0,113;567,262;0,3304;10,223;1,65;29,032;231,11;44,978;68,836;174,9;0,929;2844,775;23,02;13,287;9,714;9,356;88,002;18,66;1,126;10,811;0,653;8,45;5698488,305;abrasive;1
7,749;311,153;0,11;522,258;0,3518;13,16;6,718;122,735;265,79;45,362;58,813;175,6;1,001;2593,61;19,621;19,673;15,252;10,115;84,692;19,251;1,543;9,729;0,989;7,806;5698488,305;abrasive;1
7,828;151,851;0,076;537,72;0,2828;10,742;0,665;8,177;109,997;41,854;79,719;176,4;0,848;3304,365;21,416;14,746;12,955;10,889;85,296;19,95;1,398;10,931;0,749;8,415;5698488,305;abrasive;1
12,239;322,543;0,339;583,596;0,3758;21,585;4,353;42,505;269,782;52,761;95,786;175,2;1,033;2726,404;29,133;44,311;23,003;9,861;84,422;32,3;2,34;14,314;2,194;11,614;5698488,305;abrasive;1
15,618;210,639;0,076;575,144;0,3183;21,304;-0,745;4,044;127,353;83,286;101,645;172,6;0,907;2414,735;37,831;16,077;44,195;12,251;83,839;30,448;4,478;19,536;0,794;14,935;5698488,305;abrasive;1
22,113;332,292;0,161;597,622;0,8006;33,267;1,69;11,359;236,143;96,149;101,489;174,3;1,573;2046,606;47,949;73,639;38,225;10,27;80,054;75,311;3,823;25,903;3,743;22,363;5698488,305;abrasive;1
17,969;300,822;0,064;539,35;0,4017;25,579;0,342;9,515;217,147;83,676;89,348;171,8;1,074;2024,796;36,37;31,079;41,754;10,217;76,927;31,238;4,032;20,352;1,568;19,859;5698488,305;abrasive;1
19,515;312,661;0,08;563,785;0,455;28,457;-0,247;8,751;205,292;107,368;110,772;174,3;1,115;2634,592;49,352;31,67;58,707;8,695;85,91;39,211;5,216;22,88;1,512;18,577;5698488,305;abrasive;1
14,856;212,563;0,115;504,402;0,2624;21,444;-1,465;6,297;109,082;103,481;128,419;172,1;0,821;2490,366;36,825;12,649;51,36;11,841;86,546;27,947;4,425;18,407;0,61;13,773;5698488,305;abrasive;1
10,377;297,752;0,08;522,924;0,2976;15,882;-1,375;9,887;211,465;86,287;71,798;175,6;0,886;3210,617;25,185;16,315;34,036;11,746;86,863;25,121;2,843;13,031;0,837;9,545;5698488,305;abrasive;1
8,702;343,279;0,072;555,463;0,3101;13,417;2,696;53,391;289,777;53,503;75,866;176,4;0,89;3086,09;22,551;16,644;20,499;10,498;85,842;19,471;1,949;11,235;0,843;8,676;5698488,305;abrasive;1
7,363;100,381;0,064;542,054;0,2864;9,76;-0,611;4,341;54,42;45,96;70,372;171,4;0,86;3206,22;21,48;8,289;15,86;10,72;88,143;16,92;1,485;10,534;0,408;7,809;5698488,305;abrasive;1
9,312;135,818;0,055;598,858;0,3338;12,956;-1,21;6,593;43,835;91,983;77,063;171,1;0,932;3411,655;25,731;10,146;28,158;10,157;88,356;20,061;2,269;12,432;0,505;9,263;5698488,305;abrasive;1
18,84;406,37;0,333;649,865;0,8273;33,032;2,648;20,407;312,339;94,031;100,56;175,1;1,596;2397,322;38,779;86,019;42,845;9,778;83,046;77,081;4,338;18,962;4,23;15,73;5698488,305;abrasive;1
22,561;293,77;0,089;672,802;0,6315;30,207;-0,627;4,645;192,863;100,907;107,985;172,8;1,366;2240,784;47,276;31,585;57,918;7,12;77,917;33,055;5,755;23,534;1,371;23,902;5698488,305;abrasive;1
22,272;295,021;0,075;639,56;0,4768;29,441;-0,161;6,94;200,949;94,073;106,206;170,4;1,159;2294,957;43,313;29,479;50,91;6,446;73,173;28,215;4,64;23,28;1,194;26,397;5698488,305;abrasive;1
