Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
7,816;143,779;0,811;729,031;0,4073;10,102;-0,164;3,899;71,102;72,677;109,070;180,000;1,045;3290,821;23,837;10,401;12,011;10,033;88,492;19,108;1,272;11,424;0,520;8,666;5698488,305;erosive;2
7,700;203,131;0,793;615,475;0,2621;10,154;0,350;9,818;128,122;75,008;115,305;131,400;0,823;2148,092;23,161;9,974;12,383;9,728;87,673;17,752;1,309;11,044;0,499;8,553;5698488,305;erosive;2
8,054;129,831;0,895;720,376;0,4369;10,392;-0,282;4,162;75,673;54,158;116,692;0,400;1,079;3568,545;24,696;9,398;13,142;9,137;87,929;18,266;1,389;11,501;0,474;8,955;5698488,305;erosive;2
8,775;291,521;0,551;714,873;0,4161;12,460;1,136;28,959;220,342;71,179;111,800;126,900;1,052;3150,113;25,661;13,133;18,395;9,593;88,268;20,320;1,746;12,009;0,653;9,108;5698488,305;erosive;2
8,032;149,788;0,872;741,897;0,4544;10,719;-0,563;5,730;67,131;82,657;100,051;172,600;1,104;3538,468;23,632;10,680;15,346;9,767;87,657;18,971;1,515;11,271;0,535;8,651;5698488,305;erosive;2
8,251;99,765;0,806;676,537;0,3543;10,472;-0,170;3,271;51,026;48,739;129,044;107,400;0,969;3004,479;25,610;9,724;11,854;9,337;88,223;19,220;1,300;12,023;0,491;9,358;5698488,305;erosive;2
7,775;163,816;0,847;670,330;0,3465;10,210;-0,551;4,701;103,834;59,982;106,732;106,200;0,955;2945,909;23,440;9,403;14,242;9,172;87,831;17,956;1,434;10,902;0,473;8,496;5698488,305;erosive;2
8,082;142,061;0,838;745,120;0,4814;10,730;-0,490;5,513;55,726;86,335;98,567;0,000;1,137;3826,393;24,193;11,093;14,858;10,577;89,023;20,179;1,422;11,812;0,552;8,705;5698488,305;erosive;2
8,428;228,243;0,904;687,041;0,4168;11,507;-0,236;8,671;129,292;98,951;101,586;0,000;1,053;3278,685;24,389;11,633;16,107;10,272;87,371;19,515;1,596;11,896;0,581;9,047;5698488,305;erosive;2
8,652;175,022;0,862;662,671;0,4030;11,487;-0,370;5,133;88,606;86,416;121,560;60,300;1,036;3301,550;24,920;11,898;15,562;10,416;86,689;20,872;1,607;12,306;0,593;9,406;5698488,305;erosive;2
9,056;188,195;0,787;676,097;0,4146;11,857;-0,657;4,870;79,789;108,407;118,122;63,800;1,047;3388,262;27,029;9,663;17,246;9,138;87,410;19,723;1,721;12,643;0,491;9,909;5698488,305;erosive;2
7,592;92,646;0,865;744,678;0,4126;9,655;-0,028;3,314;48,462;44,184;93,181;179,500;1,048;3311,224;23,923;9,880;10,163;10,214;89,614;19,074;1,139;11,461;0,493;8,447;5698488,305;erosive;2
8,194;138,045;0,878;826,322;0,5424;10,748;-0,345;4,601;76,385;61,660;104,145;109,500;1,214;3806,694;24,627;10,395;14,575;10,098;88,250;19,493;1,466;11,841;0,519;8,911;5698488,305;erosive;2
7,531;217,580;0,838;694,477;0,3718;9,501;-0,291;3,540;86,766;130,814;102,619;0,100;0,992;3109,483;24,038;7,956;10,179;8,479;88,538;17,058;1,153;10,895;0,412;8,670;5698488,305;erosive;2
7,872;117,633;0,850;710,099;0,4466;10,283;-0,453;4,397;56,486;61,146;112,510;60,500;1,091;3801,769;23,522;9,311;13,621;10,537;87,911;18,463;1,401;11,516;0,460;8,643;5698488,305;erosive;2
7,559;114,583;0,838;680,063;0,4082;9,693;-0,205;3,689;51,803;62,780;109,683;63,600;1,041;3615,858;23,470;9,253;11,546;9,484;88,603;17,820;1,238;11,007;0,465;8,405;5698488,305;erosive;2
8,453;137,487;0,741;680,710;0,4193;11,053;-0,480;4,275;61,704;75,783;104,788;99,000;1,055;3545,152;25,290;9,819;15,686;9,822;87,787;19,484;1,592;12,013;0,492;9,164;5698488,305;erosive;2
9,708;147,705;0,778;642,686;0,3934;12,849;-0,756;4,790;72,856;74,849;118,675;54,300;1,019;3051,265;28,170;10,278;19,831;9,198;86,432;20,917;1,983;13,268;0,519;10,566;5698488,305;erosive;2
11,727;159,230;0,738;730,719;0,6000;15,249;-0,514;3,899;76,902;82,328;154,062;172,800;1,271;3989,088;33,589;12,918;21,475;9,485;85,285;25,473;2,267;16,143;0,650;13,064;5698488,305;erosive;2
7,123;95,879;0,844;685,791;0,3532;9,169;-0,340;3,817;41,464;54,415;92,679;16,100;0,970;2884,525;22,004;8,570;11,381;9,017;88,177;16,661;1,216;10,143;0,433;7,906;5698488,305;erosive;2
7,375;142,793;0,896;667,368;0,3131;9,486;-0,351;4,158;74,969;67,823;94,497;179,800;0,908;2628,436;22,911;8,675;11,713;9,283;88,496;17,205;1,244;10,657;0,439;8,187;5698488,305;erosive;2
8,115;123,063;0,830;814,108;0,5178;10,372;-0,279;3,632;59,132;63,931;117,792;89,600;1,185;3750,762;25,191;9,302;12,631;9,123;88,248;18,645;1,345;11,710;0,472;9,114;5698488,305;erosive;2
7,663;118,294;0,802;718,196;0,4399;9,954;-0,069;3,798;57,301;60,994;100,717;100,900;1,086;3537,765;22,849;10,903;11,781;10,941;88,115;19,601;1,259;11,385;0,541;8,413;5698488,305;erosive;2
7,960;123,490;0,829;622,696;0,3088;10,338;-0,252;3,985;56,475;67,015;105,610;114,200;0,901;2753,842;23,894;10,565;12,920;9,970;87,748;19,449;1,368;11,457;0,528;8,783;5698488,305;erosive;2
8,911;115,366;0,974;698,083;0,4815;11,672;-0,563;4,402;53,482;61,884;110,369;0,300;1,132;3743,551;26,406;10,375;16,780;9,149;87,219;19,871;1,684;12,362;0,524;9,735;5698488,305;erosive;2
10,706;145,276;0,683;721,807;0,5920;14,069;-0,749;4,368;67,616;77,660;113,223;90,300;1,263;4056,628;30,462;10,631;21,933;8,721;85,470;21,816;2,202;14,280;0,542;11,792;5698488,305;erosive;2
12,087;191,204;0,729;747,638;0,6639;15,672;-0,558;3,909;107,792;83,412;119,945;70,600;1,337;3888,129;34,771;12,932;22,660;8,240;85,092;24,815;2,368;16,045;0,652;13,497;5698488,305;erosive;2
6,573;112,514;0,799;697,517;0,4162;8,591;-0,399;4,421;41,409;71,105;94,184;180,000;1,062;3549,197;20,053;8,632;11,499;9,282;88,570;15,815;1,157;9,314;0,433;7,167;5698488,305;erosive;2
6,678;109,807;0,941;709,024;0,3988;8,625;-0,199;3,896;50,187;59,620;97,797;89,700;1,035;3271,826;20,628;8,565;10,806;9,840;89,048;16,190;1,114;9,770;0,429;7,319;5698488,305;erosive;2
7,332;172,982;0,765;717,157;0,3949;9,489;-0,488;4,709;112,874;60,108;91,683;180,000;1,026;3182,476;23,391;7,975;12,835;7,931;89,347;16,179;1,289;10,307;0,403;8,050;5698488,305;erosive;2
7,385;92,626;0,876;671,748;0,3214;9,593;-0,439;4,129;38,366;54,260;104,798;90,000;0,919;2721,303;22,252;9,027;12,944;9,490;87,900;17,368;1,314;10,496;0,455;8,116;5698488,305;erosive;2
7,797;136,630;0,839;614,597;0,3029;10,058;0,074;3,840;65,129;71,501;99,946;179,700;0,890;2766,330;23,987;11,798;10,504;10,837;89,636;20,767;1,150;11,813;0,587;8,570;5698488,305;erosive;2
7,894;112,508;0,841;635,056;0,3537;9,992;-0,158;3,345;47,657;64,851;113,137;0,100;0,969;3125,489;25,169;9,057;10,891;9,493;89,460;18,664;1,206;11,747;0,459;8,903;5698488,305;erosive;2
9,933;141,222;0,777;716,729;0,5335;12,886;-0,538;3,977;78,629;62,594;111,020;139,800;1,195;3846,972;29,575;10,999;18,068;8,579;86,744;21,852;1,850;13,631;0,556;11,062;5698488,305;erosive;2
9,745;151,063;0,864;655,589;0,4517;12,756;-0,695;4,442;71,854;79,209;108,952;179,700;1,095;3189,863;28,701;9,850;19,248;8,298;86,419;20,140;1,949;13,097;0,504;10,693;5698488,305;erosive;2
8,383;174,393;0,796;672,877;0,6265;10,968;-0,084;4,936;105,798;68,595;105,130;179,800;1,292;5183,879;25,154;11,569;13,861;9,280;87,455;19,702;1,471;11,775;0,578;9,205;5698488,305;erosive;2
8,408;235,732;0,781;783,766;0,8569;10,820;-0,130;4,145;100,059;135,673;100,927;3,400;1,522;5958,656;26,099;10,436;12,758;9,348;88,507;19,553;1,378;12,174;0,524;9,367;5698488,305;erosive;2
8,232;151,535;0,566;376,330;0,1055;10,594;-0,237;3,958;90,160;61,375;120,993;0,700;0,499;690,175;25,044;10,042;12,805;9,772;87,973;19,138;1,362;11,954;0,504;9,199;5698488,305;erosive;2
8,851;221,087;0,821;743,436;0,7568;11,376;-0,177;3,891;148,734;72,353;116,369;171,800;1,423;5669,675;27,511;11,376;13,289;9,366;88,649;21,293;1,437;12,833;0,571;9,841;5698488,305;erosive;2
7,870;119,837;0,809;527,722;0,3334;10,102;-0,417;3,795;66,844;52,993;119,431;0,200;0,919;3720,334;23,859;8,562;12,854;9,045;87,218;17,518;1,367;11,154;0,433;8,858;5698488,305;erosive;2
8,099;141,505;0,540;481,079;0,2486;10,283;-0,141;3,371;97,404;44,100;134,858;90,000;0,787;2838,267;25,300;9,519;11,213;9,199;87,974;18,965;1,293;11,787;0,479;9,156;5698488,305;erosive;2
7,928;110,456;0,884;465,795;0,2093;10,097;-0,317;3,538;49,973;60,482;108,126;124,400;0,721;2185,732;24,499;8,900;12,219;8,836;87,873;17,949;1,316;11,317;0,451;8,931;5698488,305;erosive;2
7,873;118,942;0,814;408,283;0,1329;10,051;-0,007;3,842;70,333;48,608;148,228;0,000;0,565;1237,532;25,238;10,439;10,911;8,877;89,765;18,895;1,205;11,470;0,523;8,741;5698488,305;erosive;2
10,158;229,492;0,895;924,762;1,145;13,157;-0,232;4,136;116,826;112,665;112,284;128,200;1,792;6116,601;31,288;12,757;16,618;9,144;88,330;23,495;1,754;14,464;0,639;11,174;5698488,305;erosive;2
9,764;191,939;0,922;916,947;1,169;12,611;-0,079;4,350;89,544;102,395;96,032;105,500;1,813;6115,194;30,703;13,292;14,483;9,318;89,510;23,586;1,530;14,236;0,664;10,793;5698488,305;erosive;2
9,266;179,757;0,813;405,248;0,1244;12,005;0,012;5,577;118,489;61,268;117,297;162,700;0,543;539,090;28,996;12,488;13,893;8,206;88,283;21,327;1,516;12,991;0,616;10,356;5698488,305;erosive;2
9,429;260,171;0,884;846,059;1,011;12,161;0,249;8,681;188,106;72,065;106,591;159,100;1,672;5945,112;29,925;11,870;13,683;9,103;89,500;22,255;1,473;13,742;0,597;10,506;5698488,305;erosive;2
8,955;158,472;0,775;512,126;0,3130;11,725;-0,442;4,505;64,533;93,939;143,044;90,000;0,893;3090,663;26,784;10,952;16,047;10,441;88,139;21,407;1,627;13,029;0,543;9,710;5698488,305;erosive;2
9,562;203,578;0,625;508,870;0,3400;12,662;0,242;8,705;125,727;77,851;127,109;89,600;0,930;3230,493;28,688;12,904;15,259;8,682;86,853;21,119;1,642;13,249;0,641;10,686;5698488,305;erosive;2
8,566;137,050;0,903;535,470;0,3608;10,898;-0,313;3,592;72,818;64,232;114,730;22,900;0,957;3573,294;26,366;9,280;13,132;8,415;87,327;18,713;1,414;12,066;0,474;9,803;5698488,305;erosive;2
9,426;140,365;0,880;633,549;0,5239;12,031;-0,198;3,525;70,584;69,781;146,048;0,700;1,169;4629,136;29,588;11,269;14,172;9,593;89,143;22,498;1,512;13,876;0,568;10,498;5698488,305;erosive;2
10,201;302,399;0,875;894,580;1,132;13,481;0,243;7,033;197,092;105,306;92,430;180,000;1,791;5741,085;31,068;14,872;16,017;9,749;88,680;24,247;1,666;14,740;0,742;11,204;5698488,305;erosive;2
10,859;203,774;0,770;851,225;0,9787;13,944;-0,189;3,715;135,242;68,532;128,666;140,300;1,649;5430,998;33,526;13,204;16,747;9,193;88,006;24,954;1,833;15,590;0,663;12,079;5698488,305;erosive;2
11,091;252,688;0,876;707,605;0,6890;14,502;-0,255;5,529;150,235;102,453;157,512;127,700;1,358;4700,018;33,579;13,084;19,239;8,839;87,426;24,399;2,011;15,466;0,659;12,239;5698488,305;erosive;2
11,921;214,162;0,540;846,071;0,9985;15,767;-0,442;5,094;119,748;94,413;178,191;48,200;1,666;5638,895;35,208;15,056;22,603;8,575;86,900;25,828;2,276;16,162;0,750;13,049;5698488,305;erosive;2
10,858;234,322;0,932;763,691;0,7799;14,094;-0,561;4,398;152,288;82,034;137,754;156,400;1,455;5180,537;33,335;11,133;19,282;9,048;88,063;23,901;1,981;15,392;0,567;11,979;5698488,305;erosive;2
10,251;218,310;0,786;545,164;0,3738;13,537;-0,647;5,357;133,341;84,969;139,451;90,000;0,978;3242,101;30,969;11,699;19,425;8,955;87,871;22,844;1,932;14,273;0,594;11,179;5698488,305;erosive;2
9,815;253,401;0,591;424,392;0,2049;12,507;-0,311;3,720;140,789;112,612;138,273;88,900;0,711;1789,637;30,050;10,849;15,301;8,649;87,216;21,686;1,655;13,855;0,550;11,145;5698488,305;erosive;2
9,698;111,365;0,874;558,000;0,3808;12,207;-0,316;3,195;51,767;59,598;146,936;156,900;0,982;3590,882;30,780;9,439;13,952;8,349;88,267;21,381;1,554;13,951;0,486;11,100;5698488,305;erosive;2
10,928;208,159;0,841;898,694;1,113;14,275;0,094;5,088;127,101;81,058;107,589;84,800;1,771;5636,433;33,553;15,532;16,947;10,227;89,280;26,971;1,759;16,107;0,776;11,943;5698488,305;erosive;2
10,959;176,331;0,870;904,142;1,111;14,010;-0,131;3,693;93,960;82,371;129,297;23,800;1,766;5797,192;34,160;13,271;16,103;9,222;88,416;25,278;1,767;15,891;0,668;12,302;5698488,305;erosive;2
10,475;178,762;0,864;454,333;0,2250;13,210;0,014;3,363;110,248;68,514;151,120;114,200;0,746;1669,507;34,092;13,128;12,878;9,672;90,886;26,086;1,452;15,899;0,659;11,777;5698488,305;erosive;2
10,470;240,091;0,892;901,993;1,124;13,426;0,201;5,315;138,674;101,417;108,264;103,800;1,778;5908,704;33,679;13,798;13,891;8,984;89,990;24,646;1,545;15,386;0,691;11,722;5698488,305;erosive;2
9,093;136,591;0,764;410,815;0,1505;11,540;-0,052;3,695;51,973;84,618;126,164;90,000;0,602;1005,714;28,894;11,519;11,661;10,489;90,550;23,040;1,263;13,969;0,571;10,270;5698488,305;erosive;2
10,099;165,339;0,828;849,124;0,9939;13,048;-0,221;3,894;79,185;86,153;104,051;83,000;1,658;5752,693;30,750;12,917;15,634;10,377;88,510;24,684;1,652;14,945;0,642;11,212;5698488,305;erosive;2
10,450;271,802;0,936;737,668;0,7538;13,485;-0,491;4,138;137,164;134,637;136,778;76,000;1,420;5351,850;31,810;10,862;17,794;9,162;87,575;22,991;1,846;14,891;0,553;11,707;5698488,305;erosive;2
10,302;157,527;0,741;585,940;0,4410;13,281;-0,386;3,959;80,458;77,070;119,747;100,200;1,065;3771,869;31,782;11,574;17,035;9,430;88,344;23,663;1,782;14,874;0,585;11,424;5698488,305;erosive;2
11,014;183,511;0,902;868,909;1,015;14,161;-0,067;3,934;102,399;81,112;110,869;0,300;1,683;5427,657;33,748;14,355;15,955;9,790;88,082;26,264;1,748;16,125;0,719;12,387;5698488,305;erosive;2
11,573;195,692;0,866;965,307;1,251;14,837;-0,101;4,043;112,169;83,523;141,117;89,800;1,890;5983,280;35,726;14,386;16,558;9,128;87,811;26,662;1,841;16,685;0,721;13,129;5698488,305;erosive;2
11,084;178,173;0,750;872,262;1,036;14,484;-0,519;4,631;88,290;89,883;152,698;90,000;1,696;5790,685;33,483;13,026;20,149;8,657;87,655;24,572;2,027;15,339;0,656;12,221;5698488,305;erosive;2
11,679;218,609;0,778;831,881;0,9435;15,123;-0,006;4,341;125,376;93,233;157,380;68,000;1,618;5420,094;35,228;15,740;17,392;10,296;87,871;28,276;1,892;17,165;0,785;13,012;5698488,305;erosive;2
11,608;131,637;0,790;537,243;0,3722;14,521;-0,309;3,151;66,869;64,768;172,275;179,700;0,971;3191,798;38,046;10,502;16,103;7,454;89,093;24,872;1,818;16,615;0,555;13,348;5698488,305;erosive;2
11,770;204,131;0,812;802,966;0,8902;15,393;-0,634;5,284;91,226;112,905;153,730;90,000;1,562;5340,417;35,810;13,341;20,911;8,656;87,852;25,969;2,099;16,428;0,676;13,077;5698488,305;erosive;2
11,167;271,809;0,728;824,363;0,9203;14,270;-0,337;3,942;112,345;159,463;142,435;114,200;1,594;5464,769;35,052;12,264;17,483;8,630;88,791;24,951;1,800;16,051;0,621;12,660;5698488,305;erosive;2
11,098;320,734;0,846;781,407;0,8180;14,080;-0,192;3,336;166,863;153,871;131,707;150,000;1,495;5112,821;34,575;12,340;15,825;9,640;88,215;25,665;1,781;16,337;0,621;12,553;5698488,305;erosive;2
10,587;238,458;0,872;889,102;1,057;13,738;0,254;5,082;139,080;99,378;102,918;33,000;1,718;5570,652;32,627;15,615;14,238;10,027;88,845;26,214;1,606;15,589;0,781;11,749;5698488,305;erosive;2
11,781;214,130;0,936;719,143;0,6945;15,154;0,081;4,458;125,341;88,788;122,249;89,800;1,373;4302,692;36,723;16,095;15,568;9,473;88,730;28,011;1,769;17,246;0,803;13,261;5698488,305;erosive;2
12,431;234,507;0,839;948,856;1,217;16,330;-0,044;5,881;158,409;76,098;218,606;160,200;1,852;6107,983;38,454;16,598;21,010;9,002;89,042;28,710;2,102;17,703;0,826;13,625;5698488,305;erosive;2
11,252;198,617;0,867;891,973;1,079;14,239;-0,074;3,507;105,390;93,226;132,455;0,000;1,739;5679,349;35,912;13,534;14,427;9,707;89,729;27,030;1,632;16,904;0,680;12,752;5698488,305;erosive;2
10,956;364,523;0,913;860,346;1,019;14,058;-0,266;4,115;93,024;271,499;127,451;158,400;1,685;5737,215;34,282;12,916;17,066;9,247;89,027;25,408;1,780;15,926;0,651;12,239;5698488,305;erosive;2
10,967;181,493;0,711;840,342;0,9654;15,052;-1,101;7,487;76,964;104,529;124,290;115,200;1,630;5653,670;32,098;12,612;24,886;9,527;88,059;24,153;2,282;15,088;0,635;11,561;5698488,305;erosive;2
10,256;148,355;0,887;664,820;0,6016;12,929;-0,219;3,333;63,361;84,995;135,186;109,300;1,258;4627,201;33,147;11,021;14,534;8,167;89,230;23,084;1,616;14,777;0,562;11,594;5698488,305;erosive;2
9,963;167,251;0,838;681,783;0,6182;12,739;-0,086;3,694;95,524;71,727;113,830;15,600;1,281;4499,508;30,966;12,471;14,203;9,819;88,714;23,727;1,560;14,705;0,625;11,192;5698488,305;erosive;2
11,303;177,582;0,861;836,355;0,9228;14,353;0,079;3,654;110,235;67,346;136,475;0,000;1,597;5258,630;36,185;14,737;14,118;9,736;90,026;27,536;1,615;17,010;0,739;12,703;5698488,305;erosive;2
11,751;210,201;0,803;890,888;1,081;15,119;-0,176;4,069;90,526;119,675;128,350;7,200;1,738;5608,995;36,683;15,013;17,680;9,334;88,952;27,863;1,873;17,093;0,754;13,116;5698488,305;erosive;2
10,498;608,934;0,698;614,251;0,5332;13,566;-0,175;5,245;327,148;281,787;113,587;63,100;1,193;3732,119;32,040;13,463;15,961;9,768;88,063;25,019;1,717;15,269;0,676;11,728;5698488,305;erosive;2
11,245;177,082;0,873;785,729;0,8382;14,286;0,093;3,640;102,478;74,604;135,909;90,000;1,514;5200,061;35,803;14,913;13,958;10,355;90,411;28,479;1,573;17,199;0,743;12,593;5698488,305;erosive;2
10,106;177,621;0,921;848,331;0,9849;13,126;-0,292;4,085;92,699;84,922;113,013;90,000;1,651;5759,201;30,440;12,899;16,562;10,096;88,051;24,225;1,715;14,689;0,644;11,195;5698488,305;erosive;2
9,730;146,638;0,639;700,130;0,6749;12,481;-0,277;3,788;79,496;67,142;111,691;179,800;1,340;4948,016;30,170;11,044;15,705;8,711;88,152;21,560;1,671;13,790;0,556;10,823;5698488,305;erosive;2
9,315;152,863;0,785;721,642;0,7213;12,090;-0,372;4,589;81,292;71,571;105,039;0,400;1,387;5196,895;28,740;11,000;15,279;9,491;88,603;21,573;1,584;13,476;0,552;10,304;5698488,305;erosive;2
9,180;203,413;0,922;742,861;0,7683;11,734;-0,146;3,660;128,069;75,344;113,395;0,000;1,441;5405,671;28,719;11,247;13,571;9,919;89,259;22,136;1,451;13,639;0,563;10,217;5698488,305;erosive;2
11,420;203,648;0,859;931,880;1,152;14,703;-0,033;4,031;103,050;100,599;111,760;90,000;1,802;5827,093;35,318;15,477;16,691;9,398;88,483;27,420;1,819;16,559;0,775;12,715;5698488,305;erosive;2
11,072;203,922;0,807;501,553;0,2216;14,216;-0,140;3,783;91,108;112,813;153,231;16,600;0,747;1267,081;33,854;14,122;16,361;9,607;88,097;26,432;1,756;16,081;0,706;12,519;5698488,305;erosive;2
11,731;233,049;0,901;808,834;0,8860;15,086;-0,204;3,918;138,661;94,388;120,501;48,300;1,561;5090,836;36,254;14,384;18,460;9,321;88,336;27,546;1,981;16,877;0,723;12,992;5698488,305;erosive;2
11,247;285,457;0,555;868,892;1,044;15,931;1,876;20,553;199,628;85,829;90,112;90,500;1,715;5676,007;33,507;22,024;16,225;9,458;88,321;26,416;1,746;15,772;1,082;12,188;5698488,305;erosive;2
9,861;161,590;0,845;746,195;0,7561;12,629;-0,328;3,835;87,088;74,502;111,121;90,000;1,424;5347,805;30,744;10,591;15,755;8,601;87,982;21,710;1,708;13,979;0,541;10,991;5698488,305;erosive;2
8,433;130,702;0,777;643,203;0,5620;10,790;-0,266;3,663;68,456;62,245;98,239;179,800;1,209;4968,067;26,136;10,186;13,034;8,700;88,113;19,371;1,393;11,989;0,512;9,462;5698488,305;erosive;2
8,224;127,874;0,892;646,063;0,5783;10,526;-0,362;3,763;64,177;63,697;106,328;58,100;1,232;5051,085;25,250;9,167;12,984;8,514;87,298;18,250;1,405;11,563;0,464;9,291;5698488,305;erosive;2
8,745;159,328;0,926;539,278;0,3748;11,298;-0,315;3,845;103,282;56,046;128,230;0,300;0,973;3808,277;26,892;10,651;14,630;9,737;88,835;20,932;1,475;12,734;0,534;9,668;5698488,305;erosive;2
11,886;192,502;0,834;906,583;1,113;15,581;-0,040;4,379;109,464;83,038;115,610;0,000;1,767;5684,450;35,277;17,076;19,470;9,997;87,509;28,274;2,065;16,969;0,854;12,988;5698488,305;erosive;2
10,920;195,346;0,900;857,866;1,006;14,291;-0,289;4,393;107,950;87,396;103,237;0,000;1,671;5627,287;32,618;13,728;19,127;9,937;87,676;25,265;1,986;15,602;0,687;11,877;5698488,305;erosive;2
9,490;326,893;0,747;460,372;0,2463;12,355;-0,361;4,629;70,047;256,846;119,683;178,700;0,780;2033,590;28,967;12,288;16,280;9,056;88,291;22,381;1,654;13,409;0,615;10,435;5698488,305;erosive;2
9,004;138,262;0,692;584,782;0,4658;11,530;-0,282;3,659;80,627;57,634;105,363;156,800;1,099;4171,481;27,964;10,008;14,539;8,867;88,230;20,060;1,541;12,865;0,504;10,045;5698488,305;erosive;2
8,193;225,359;0,765;684,869;0,6316;10,814;-0,609;5,157;84,045;141,313;92,840;0,200;1,288;5209,382;24,628;9,760;15,687;8,829;87,805;18,304;1,552;11,309;0,493;8,895;5698488,305;erosive;2
7,176;111,655;0,831;687,597;0,6476;9,268;-0,244;3,918;57,293;54,361;87,218;0,000;1,305;5604,246;21,999;9,011;11,594;9,518;88,398;16,915;1,214;10,343;0,452;7,923;5698488,305;erosive;2
7,726;183,352;0,790;639,313;0,5577;10,000;-0,107;4,075;121,953;61,399;108,445;0,000;1,205;5321,422;23,375;10,304;11,836;10,263;88,022;18,822;1,281;11,343;0,513;8,546;5698488,305;erosive;2
7,912;140,570;0,817;703,256;0,6874;10,248;-0,450;4,177;69,775;70,796;125,023;72,500;1,349;5801,766;23,846;8,718;13,754;9,335;87,441;17,598;1,423;11,226;0,440;8,782;5698488,305;erosive;2
9,723;155,209;0,790;817,376;0,9004;12,386;-0,051;3,506;87,759;67,450;107,921;90,000;1,568;5668,620;30,524;12,333;13,361;9,830;89,071;23,524;1,495;14,470;0,618;10,872;5698488,305;erosive;2
9,632;148,020;0,864;771,759;0,8057;12,490;-0,263;3,966;68,677;79,343;113,085;19,500;1,478;5464,769;29,384;12,363;15,860;10,010;88,664;23,307;1,633;14,032;0,618;10,580;5698488,305;erosive;2
8,488;134,572;0,887;705,478;0,6531;10,933;-0,398;4,151;63,349;71,223;106,457;0,000;1,314;5426,953;26,492;9,651;13,870;9,205;88,889;19,606;1,419;12,300;0,490;9,447;5698488,305;erosive;2
6,875;97,208;0,801;566,059;0,3267;8,735;-0,267;3,468;48,700;48,509;85,290;100,900;0,914;3774,155;21,730;7,776;10,337;8,465;88,562;15,733;1,122;9,818;0,397;7,740;5698488,305;erosive;2
6,906;97,523;0,879;639,234;0,3812;8,875;-0,136;3,621;47,870;49,652;90,007;148,600;1,003;3781,542;21,116;8,784;10,368;10,428;88,589;16,903;1,128;10,203;0,438;7,622;5698488,305;erosive;2
7,264;96,923;0,786;651,956;0,4178;9,295;-0,174;3,589;49,771;47,151;91,018;18,100;1,049;4029,365;22,594;9,222;10,694;9,247;88,391;17,453;1,177;10,514;0,464;8,099;5698488,305;erosive;2
7,428;117,019;0,945;719,014;0,5249;9,661;0,025;4,467;72,216;44,803;94,041;131,800;1,181;4608,909;22,616;10,280;11,268;9,929;88,188;17,847;1,228;10,794;0,514;8,175;5698488,305;erosive;2
6,974;123,260;0,812;589,163;0,2793;9,036;-0,389;4,760;52,452;70,808;106,650;180,000;0,852;2820,503;21,796;8,691;11,325;9,330;89,412;16,714;1,152;10,107;0,436;7,681;5698488,305;erosive;2
11,002;230,559;0,860;839,702;0,9619;14,030;-0,153;3,559;154,573;75,986;127,988;40,400;1,634;5617,789;34,274;12,980;15,934;10,035;88,910;26,233;1,736;16,375;0,649;12,335;5698488,305;erosive;2
10,218;215,225;0,786;834,057;0,9451;13,221;0,046;3,943;123,730;91,495;120,986;120,100;1,615;5704,325;31,047;14,812;14,529;10,638;88,530;26,163;1,615;15,208;0,739;11,235;5698488,305;erosive;2
8,743;124,426;0,750;641,314;0,5341;11,073;-0,131;3,459;73,571;50,856;105,704;0,000;1,181;4696,852;28,418;10,203;12,515;8,844;90,221;20,637;1,344;12,854;0,520;9,742;5698488,305;erosive;2
7,799;104,182;0,803;700,930;0,6147;10,008;-0,212;3,845;54,716;49,466;87,756;0,000;1,273;5335,493;24,206;9,345;11,881;8,690;87,933;17,480;1,296;11,088;0,470;8,769;5698488,305;erosive;2
6,978;104,502;0,802;668,147;0,4295;8,901;-0,088;3,562;55,803;48,699;84,980;4,600;1,061;4194,522;21,742;8,890;9,476;9,833;88,771;16,948;1,057;10,351;0,445;7,881;5698488,305;erosive;2
7,464;117,483;0,869;649,628;0,4103;9,621;-0,171;4,121;63,135;54,348;85,739;169,500;1,038;3890,592;23,158;9,476;11,308;9,457;88,703;17,627;1,206;10,860;0,476;8,318;5698488,305;erosive;2
6,786;135,437;0,948;695,762;0,4540;8,766;-0,007;3,948;66,717;68,719;108,370;109,500;1,101;4059,794;20,941;9,358;10,300;10,404;89,414;16,970;1,083;10,106;0,466;7,405;5698488,305;erosive;2
5,786;88,831;0,866;759,332;0,5560;7,494;-0,192;3,952;42,312;46,519;76,977;89,900;1,229;4517,448;17,573;7,706;9,272;9,420;87,975;13,788;0,977;8,263;0,386;6,407;5698488,305;erosive;2
10,826;143,998;0,861;827,401;0,9150;13,906;-0,085;3,647;69,894;74,104;126,442;125,900;1,588;5466,000;33,237;14,217;15,521;10,819;89,085;27,038;1,676;16,355;0,703;12,038;5698488,305;erosive;2
11,582;161,633;0,716;804,147;0,8614;14,784;-0,196;3,603;90,050;71,583;150,128;76,300;1,534;5273,933;36,001;14,077;17,208;8,770;87,998;26,744;1,878;16,522;0,714;13,091;5698488,305;erosive;2
