Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
5,068;77,886;0,193;150,299;0,1036;6,621;0,729;4,515;49,259;28,627;52,116;90,000;0,475;2489,838;15,262;9,966;4,968;12,580;91,710;16,062;0,596;8,056;0,505;5,414;5698488,305;adhesive;3
5,125;82,607;0,251;147,387;0,1003;7,039;1,250;7,322;53,073;29,535;70,038;88,300;0,467;2536,799;14,333;12,445;5,249;13,555;90,697;17,844;0,613;8,076;0,657;5,245;5698488,305;adhesive;3
4,851;111,900;0,191;148,074;0,1020;6,491;1,259;11,724;81,486;30,414;47,974;90,000;0,471;2501,446;14,407;9,142;5,238;13,218;91,185;14,244;0,603;7,860;0,452;5,178;5698488,305;adhesive;3
4,905;119,372;0,163;149,432;0,1039;6,890;2,218;20,719;89,693;29,679;56,910;88,500;0,478;2511,296;14,286;10,427;4,915;13,208;91,246;14,655;0,577;7,756;0,544;5,180;5698488,305;adhesive;3
5,575;104,602;0,679;143,387;0,09315;8,682;2,480;14,831;80,718;23,884;182,649;89,800;0,450;2708,464;14,271;19,537;6,159;12,004;88,217;22,471;0,699;7,681;1,069;5,394;5698488,305;adhesive;3
3,573;71,341;0,234;121,477;0,06366;4,598;-0,194;4,480;36,565;34,776;45,999;89,600;0,367;2799,924;11,255;4,706;5,130;9,379;89,434;8,788;0,548;5,243;0,237;3,995;5698488,305;adhesive;3
7,194;84,406;0,185;161,566;0,1174;9,231;0,800;3,795;51,559;32,846;195,999;88,300;0,507;2503,029;19,975;14,260;5,737;16,988;93,246;23,322;0,691;12,845;0,628;7,592;5698488,305;adhesive;3
5,194;88,333;0,307;150,347;0,1035;7,068;1,001;6,464;55,298;33,035;76,018;87,700;0,475;2561,423;14,448;11,895;6,018;13,939;90,395;17,537;0,661;8,370;0,607;5,355;5698488,305;adhesive;3
5,905;112,687;0,433;153,953;0,1088;8,032;1,606;11,365;82,583;30,104;124,788;90,000;0,487;2542,955;16,447;12,763;5,201;15,626;92,180;18,902;0,622;10,055;0,629;6,135;5698488,305;adhesive;3
4,785;68,183;0,147;146,584;0,1015;6,190;0,337;3,894;39,039;29,144;39,822;87,900;0,471;2507,954;14,296;7,778;5,724;12,595;89,618;13,390;0,655;7,608;0,379;5,260;5698488,305;adhesive;3
4,447;122,737;0,277;140,901;0,09280;6,432;2,647;29,089;98,157;24,580;59,150;88,000;0,449;2697,031;13,106;9,725;5,666;11,040;89,698;12,175;0,630;6,483;0,502;4,659;5698488,305;adhesive;3
3,957;69,399;0,238;134,824;0,08102;5,122;0,312;3,970;34,436;34,963;40,880;88,000;0,418;2625,094;12,068;6,481;4,876;11,942;90,305;11,140;0,548;6,213;0,320;4,302;5698488,305;adhesive;3
4,416;56,631;0,123;141,763;0,09187;5,657;0,301;3,684;31,609;25,022;38,323;89,000;0,446;2542,955;13,771;6,981;5,006;11,249;90,661;12,190;0,582;6,869;0,347;4,882;5698488,305;adhesive;3
4,341;59,177;0,158;145,490;0,09489;5,560;0,193;3,593;34,166;25,011;37,296;88,100;0,453;2530,995;13,450;6,445;5,480;11,437;90,242;11,638;0,617;6,752;0,317;4,757;5698488,305;adhesive;3
4,362;62,097;0,110;139,890;0,08725;5,560;0,319;3,807;30,986;31,111;39,761;88,400;0,435;2645,145;13,867;6,666;4,728;11,102;91,456;11,812;0,558;6,826;0,331;4,812;5698488,305;adhesive;3
3,795;56,377;0,164;128,854;0,07452;4,930;0,283;3,799;29,085;27,292;38,993;90,000;0,399;2673,814;11,219;6,414;4,699;11,659;88,106;10,562;0,543;5,843;0,317;4,222;5698488,305;adhesive;3
4,408;61,851;0,149;145,525;0,09658;5,628;0,239;3,632;34,625;27,225;38,696;87,900;0,458;2564,238;13,820;6,655;5,190;11,331;90,971;12,006;0,584;6,908;0,327;4,877;5698488,305;adhesive;3
4,371;69,412;0,126;144,726;0,09456;5,633;0,240;3,941;32,000;37,412;36,959;87,500;0,452;2549,991;13,379;6,830;5,462;12,088;90,805;12,198;0,594;6,870;0,337;4,769;5698488,305;adhesive;3
4,234;67,265;0,110;140,661;0,08991;5,432;0,248;3,884;38,801;28,464;36,622;87,300;0,441;2550,167;13,100;6,493;5,142;11,695;90,851;11,621;0,570;6,614;0,321;4,646;5698488,305;adhesive;3
4,568;65,123;0,079;144,241;0,09554;5,848;0,154;3,561;30,656;34,468;39,299;88,400;0,456;2519,211;14,210;6,821;5,734;11,099;90,135;12,310;0,648;7,059;0,337;5,025;5698488,305;adhesive;3
3,717;53,726;0,120;125,848;0,06672;4,740;0,223;3,682;24,249;29,477;40,461;90,000;0,375;2799,924;11,602;5,405;4,240;11,445;90,489;9,886;0,499;5,789;0,268;4,118;5698488,305;adhesive;3
3,334;61,640;0,265;127,078;0,06686;4,341;0,475;4,281;33,924;27,716;41,286;85,900;0,376;2937,115;9,984;5,921;3,818;12,539;90,367;9,788;0,439;5,294;0,293;3,614;5698488,305;adhesive;3
4,252;62,559;0,132;138,011;0,08818;5,467;0,296;3,798;34,384;28,175;38,506;87,400;0,437;2571,625;13,174;6,797;5,055;11,283;90,395;11,844;0,579;6,584;0,338;4,667;5698488,305;adhesive;3
4,354;70,688;0,163;145,469;0,09541;5,621;0,367;4,169;40,738;29,950;38,086;87,300;0,455;2519,387;13,414;7,065;5,215;11,943;91,182;12,303;0,574;6,823;0,353;4,733;5698488,305;adhesive;3
4,184;58,839;0,150;141,257;0,08949;5,372;0,307;3,742;29,524;29,315;37,525;88,300;0,441;2554,564;12,947;6,685;4,857;11,370;90,277;11,533;0,566;6,523;0,330;4,604;5698488,305;adhesive;3
4,130;56,618;0,151;140,741;0,08957;5,341;0,230;3,846;31,537;25,081;36,528;87,600;0,440;2561,247;12,544;6,467;5,407;11,747;89,865;11,285;0,595;6,383;0,321;4,506;5698488,305;adhesive;3
4,228;60,655;0,101;139,815;0,08902;5,401;0,268;3,675;28,985;31,670;36,188;90,000;0,439;2545,770;13,166;6,401;4,821;11,686;90,790;11,581;0,562;6,652;0,315;4,652;5698488,305;adhesive;3
4,111;62,571;0,135;141,415;0,08816;5,249;0,220;3,681;34,645;27,926;36,913;87,400;0,436;2606,098;12,955;6,065;4,786;10,784;90,319;10,844;0,563;6,335;0,302;4,564;5698488,305;adhesive;3
4,298;69,812;0,137;145,643;0,09611;5,514;0,380;3,967;45,961;23,851;34,905;87,700;0,457;2522,201;13,351;6,826;4,644;11,201;90,267;11,735;0,559;6,650;0,342;4,786;5698488,305;adhesive;3
4,313;59,851;0,115;141,463;0,08898;5,516;0,195;3,514;32,256;27,595;42,017;88,200;0,438;2582,530;13,364;6,429;5,157;11,271;89,810;11,544;0,602;6,703;0,317;4,783;5698488,305;adhesive;3
4,181;61,900;0,153;139,521;0,08821;5,378;0,342;3,777;34,129;27,771;36,089;89,500;0,436;2542,076;12,761;6,721;4,895;12,154;90,468;11,754;0,562;6,606;0,330;4,571;5698488,305;adhesive;3
4,504;62,251;0,114;142,986;0,09156;5,820;0,495;3,804;34,665;27,586;45,753;88,200;0,445;2595,193;13,552;8,092;4,775;12,707;90,943;13,770;0,565;7,198;0,402;4,867;5698488,305;adhesive;3
4,183;56,179;0,090;138,362;0,08660;5,350;0,156;3,654;32,031;24,148;36,696;88,600;0,432;2584,464;13,190;6,081;5,353;10,266;90,028;10,822;0,603;6,331;0,304;4,630;5698488,305;adhesive;3
3,837;57,550;0,143;132,294;0,07765;5,057;0,423;4,525;31,675;25,875;38,859;89,800;0,408;2763,164;11,098;6,959;4,835;12,821;88,820;11,262;0,550;6,020;0,345;4,141;5698488,305;adhesive;3
4,329;64,721;0,106;145,016;0,09586;5,530;0,273;3,783;36,702;28,019;36,554;87,900;0,456;2521,849;13,576;6,438;5,070;11,453;90,969;11,604;0,579;6,789;0,317;4,766;5698488,305;adhesive;3
4,572;78,344;0,117;144,492;0,09608;5,847;0,370;3,809;42,147;36,197;38,526;88,000;0,458;2451,671;14,358;7,304;4,759;11,087;90,734;12,576;0,580;7,124;0,364;5,095;5698488,305;adhesive;3
4,822;63,362;0,215;141,657;0,08646;6,129;0,386;3,403;39,726;23,636;73,779;87,800;0,431;2652,180;14,316;7,567;5,131;14,804;91,487;13,739;0,590;8,237;0,327;5,249;5698488,305;adhesive;3
4,072;65,128;0,133;134,628;0,08307;5,216;0,269;4,068;38,187;26,941;35,859;88,100;0,424;2565,117;12,898;6,060;4,968;10,672;90,995;10,773;0,550;6,265;0,302;4,510;5698488,305;adhesive;3
3,916;54,156;0,129;133,474;0,07982;5,068;0,341;3,839;28,609;25,547;39,023;88,100;0,414;2778,818;11,789;6,676;4,702;12,489;90,561;11,353;0,522;6,264;0,323;4,263;5698488,305;adhesive;3
4,098;65,102;0,163;137,156;0,08599;5,298;0,190;3,701;34,465;30,637;39,132;88,100;0,432;2718,489;12,412;6,487;5,322;11,836;89,630;11,350;0,590;6,417;0,316;4,491;5698488,305;adhesive;3
3,956;63,349;0,199;138,856;0,08331;5,072;0,132;3,815;27,081;36,268;36,371;88,400;0,423;2701,956;12,377;5,783;4,934;10,745;90,058;10,394;0,562;6,052;0,288;4,375;5698488,305;adhesive;3
4,405;63,917;0,299;140,939;0,08553;5,748;0,491;4,027;38,015;25,902;68,080;90,000;0,428;2700,197;13,158;8,381;4,933;12,060;89,908;13,529;0,581;6,942;0,415;4,778;5698488,305;adhesive;3
4,479;60,377;0,097;141,562;0,09299;5,711;0,130;3,500;32,176;28,200;38,026;87,300;0,450;2528,885;14,005;6,415;5,540;10,675;89,863;11,734;0,636;6,830;0,319;4,980;5698488,305;adhesive;3
4,396;64,575;0,129;142,034;0,09266;5,690;0,251;3,867;35,870;28,705;39,200;88,100;0,449;2535,568;13,307;7,018;5,537;11,766;89,534;12,015;0,618;6,852;0,347;4,856;5698488,305;adhesive;3
4,055;72,768;0,154;140,242;0,08484;5,236;0,343;4,026;35,501;37,267;38,270;88,100;0,427;2749,973;12,541;6,811;4,708;10,753;89,909;11,308;0,555;6,162;0,341;4,464;5698488,305;adhesive;3
4,471;60,959;0,131;141,993;0,09099;5,723;0,357;3,858;32,298;28,662;37,504;88,200;0,444;2544,187;13,952;6,865;4,953;11,651;90,891;12,122;0,579;7,070;0,337;4,959;5698488,305;adhesive;3
4,503;63,603;0,115;148,615;0,1008;5,812;0,408;3,984;37,719;25,884;38,491;88,100;0,469;2541,900;13,594;7,526;5,143;12,380;90,314;12,687;0,598;7,145;0,367;4,916;5698488,305;adhesive;3
4,709;62,684;0,111;142,157;0,09425;5,989;0,353;3,525;37,996;24,688;41,616;88,400;0,452;2507,778;14,705;7,280;4,792;11,598;90,757;13,017;0,595;7,425;0,360;5,243;5698488,305;adhesive;3
4,856;62,076;0,291;126,992;0,06498;6,153;0,475;3,488;32,272;29,804;194,942;154,700;0,369;2840,026;14,986;7,839;4,453;13,102;92,597;14,027;0,537;7,975;0,377;5,362;5698488,305;adhesive;3
4,558;59,632;0,434;137,562;0,07486;5,759;-0,225;3,270;29,245;30,387;166,720;86,800;0,397;2856,384;14,390;5,063;6,311;8,690;87,971;10,379;0,729;6,561;0,260;5,178;5698488,305;adhesive;3
4,521;55,595;0,347;132,969;0,07179;5,751;0,073;3,383;28,813;26,782;137,305;88,100;0,389;2819,624;14,168;6,146;5,708;10,773;89,944;11,644;0,646;6,926;0,305;5,041;5698488,305;adhesive;3
3,881;55,178;0,467;133,163;0,06978;5,068;-0,489;4,081;25,050;30,129;64,215;88,300;0,383;2871,686;11,672;4,563;7,392;9,219;87,957;8,889;0,733;5,427;0,230;4,204;5698488,305;adhesive;3
3,415;47,776;0,482;126,291;0,06244;4,450;-0,333;3,959;22,781;24,995;49,636;87,500;0,361;2952,769;10,259;4,372;5,981;10,092;88,198;8,256;0,604;4,939;0,218;3,730;5698488,305;adhesive;3
4,984;54,981;0,248;129,636;0,06989;6,217;0,175;2,982;33,526;21,456;268,570;86,500;0,385;2833,519;16,300;6,396;4,787;9,970;90,832;12,676;0,615;7,766;0,320;5,757;5698488,305;adhesive;3
4,225;55,599;0,441;132,345;0,07060;5,526;-0,300;3,751;28,884;26,715;166,461;87,700;0,385;2846,534;12,122;5,516;7,885;9,960;86,149;9,819;0,829;5,863;0,276;4,551;5698488,305;adhesive;3
3,610;54,366;0,532;127,611;0,06364;4,747;-0,470;4,078;27,031;27,335;94,867;87,400;0,365;2905,632;10,491;4,438;7,067;9,685;86,872;8,263;0,711;5,005;0,222;3,893;5698488,305;adhesive;3
3,147;47,397;0,210;118,039;0,05694;4,054;0,293;3,830;27,949;19,448;39,583;87,000;0,346;2895,254;9,603;4,989;3,732;11,764;89,957;8,636;0,430;4,914;0,246;3,469;5698488,305;adhesive;3
4,235;54,390;0,162;124,478;0,06237;5,563;0,719;4,157;33,612;20,778;141,055;89,700;0,362;2912,139;12,117;8,782;4,221;14,226;90,934;14,018;0,499;7,074;0,427;4,497;5698488,305;adhesive;3
4,308;53,398;0,479;136,109;0,07284;5,736;-0,589;4,162;24,031;29,367;137,667;90,000;0,392;2886,284;12,166;5,271;9,362;10,278;86,539;9,872;0,931;5,915;0,263;4,498;5698488,305;adhesive;3
3,328;59,711;0,117;117,153;0,05643;4,302;0,203;3,960;33,833;25,878;46,957;90,000;0,344;2895,606;9,988;5,063;4,547;12,730;90,313;9,028;0,481;5,264;0,244;3,593;5698488,305;adhesive;3
4,994;62,903;0,292;135,616;0,07475;6,339;0,002;3,214;28,211;34,692;267,344;87,000;0,398;2806,784;15,590;6,380;6,529;10,529;89,147;12,435;0,749;7,566;0,317;5,585;5698488,305;adhesive;3
4,070;61,703;0,428;128,215;0,06513;5,201;-0,257;3,316;36,456;25,247;103,866;86,300;0,369;2878,721;12,357;4,835;6,397;9,096;87,051;9,361;0,701;5,771;0,244;4,567;5698488,305;adhesive;3
3,595;53,310;0,097;116,502;0,05570;4,585;0,289;3,545;34,066;19,244;71,932;87,500;0,341;2925,507;11,134;5,390;4,038;11,653;90,218;9,785;0,479;5,639;0,266;3,998;5698488,305;adhesive;3
5,003;64,471;0,134;131,780;0,07022;6,694;0,869;4,611;41,065;23,406;154,789;0,000;0,385;2790,954;14,066;11,834;5,027;13,775;90,547;17,666;0,600;8,315;0,581;5,199;5698488,305;adhesive;3
4,797;53,771;0,258;139,781;0,07778;6,070;-0,101;3,121;26,959;26,812;169,530;87,400;0,406;2828,418;14,918;5,575;6,471;10,440;88,689;11,523;0,737;7,234;0,276;5,415;5698488,305;adhesive;3
3,365;44,234;0,175;115,920;0,05430;4,294;0,246;3,527;24,729;19,504;48,430;86,800;0,337;2888,043;10,369;4,999;3,960;12,018;90,506;9,123;0,457;5,305;0,244;3,695;5698488,305;adhesive;3
8,655;104,128;0,145;147,457;0,1050;11,126;0,968;4,980;66,193;37,934;222,211;25,000;0,478;2810,478;27,904;18,277;5,332;10,236;95,091;27,710;0,777;13,053;0,920;9,418;5698488,305;adhesive;3
7,907;93,323;0,222;173,404;0,1251;9,863;0,624;3,677;52,858;40,465;236,131;22,000;0,522;2781,456;26,916;13,090;4,788;9,741;95,641;22,363;0,718;12,420;0,654;8,898;5698488,305;adhesive;3
5,031;76,902;0,416;167,832;0,1112;6,626;-0,328;4,140;45,719;31,182;60,330;0,000;0,490;2802,914;14,840;6,637;9,616;11,027;88,701;12,321;0,917;7,375;0,327;5,384;5698488,305;adhesive;3
8,868;104,602;0,278;146,667;0,1086;11,923;1,339;6,184;69,164;35,438;285,791;66,000;0,489;2835,453;26,646;22,131;5,305;12,760;94,494;32,169;0,781;14,429;1,147;9,244;5698488,305;adhesive;3
8,094;106,859;0,205;217,635;0,2076;11,188;0,198;5,253;60,175;46,684;74,545;46,100;0,682;2718,313;22,335;16,127;17,454;12,201;89,437;23,964;1,502;11,810;0,822;8,063;5698488,305;adhesive;3
11,693;134,260;0,420;184,421;0,1784;16,307;1,612;5,934;77,108;57,151;206,331;74,500;0,639;2691,579;25,180;36,122;6,847;19,704;92,163;52,274;0,920;22,601;1,701;10,826;5698488,305;adhesive;3
7,835;87,424;0,659;142,870;0,08594;10,598;0,616;4,040;45,122;42,302;463,070;87,100;0,429;2632,481;20,676;18,985;10,224;14,313;88,310;27,676;1,099;13,338;0,875;8,146;5698488,305;adhesive;3
3,667;57,905;0,135;121,265;0,06528;4,737;0,281;3,980;30,596;27,309;40,642;87,800;0,371;2729,922;11,157;5,782;4,540;11,633;89,774;9,960;0,512;5,674;0,287;4,039;5698488,305;adhesive;3
7,913;86,134;0,126;163,239;0,1100;9,877;0,613;3,575;57,413;28,721;217,334;143,200;0,486;2670,121;25,426;12,339;5,318;12,535;94,597;22,406;0,746;13,161;0,589;8,817;5698488,305;adhesive;3
11,752;83,177;0,416;152,878;0,08801;13,771;-0,038;2,026;42,517;40,660;471,425;90,000;0,432;2941,864;44,941;6,415;5,817;3,065;95,353;23,203;1,124;17,136;0,391;14,388;5698488,305;adhesive;3
4,053;65,781;0,107;128,189;0,07234;5,189;0,430;3,836;38,590;27,191;50,211;86,800;0,393;2624,215;12,707;6,667;4,256;11,574;91,571;11,425;0,501;6,407;0,330;4,458;5698488,305;adhesive;3
6,491;79,337;0,599;176,328;0,1218;8,759;-0,054;4,380;41,450;37,887;140,008;86,000;0,511;2801,683;18,154;11,120;13,121;12,012;88,547;18,300;1,227;9,378;0,564;6,613;5698488,305;adhesive;3
6,944;75,233;0,553;151,600;0,09180;8,844;-0,208;3,455;38,838;36,395;211,775;0,000;0,442;2712,861;21,951;7,805;10,945;10,296;90,608;16,557;1,060;10,494;0,388;7,773;5698488,305;adhesive;3
8,253;89,919;0,212;173,948;0,1085;10,222;0,024;2,889;54,297;35,622;228,591;90,000;0,481;2911,084;27,472;9,082;8,963;8,909;91,117;19,564;1,051;12,581;0,464;9,583;5698488,305;adhesive;3
6,261;71,595;0,246;145,624;0,09161;7,777;0,178;3,052;41,950;29,645;222,310;86,900;0,444;2610,144;20,716;7,794;6,282;9,990;92,263;15,806;0,769;9,704;0,390;7,077;5698488,305;adhesive;3
4,110;59,020;0,093;128,769;0,07238;5,244;0,492;3,806;31,643;27,377;51,926;86,800;0,392;2710,750;12,748;6,716;4,077;12,512;92,028;11,721;0,485;6,663;0,327;4,510;5698488,305;adhesive;3
7,222;63,720;0,244;163,574;0,1014;9,419;-0,832;3,304;28,953;34,767;217,297;90,000;0,464;2815,930;18,286;5,614;18,175;8,230;82,066;12,589;1,889;8,602;0,292;7,641;5698488,305;adhesive;3
5,776;67,329;0,521;162,595;0,09524;7,793;-0,996;4,373;27,954;39,375;110,970;86,200;0,449;2962,091;15,467;5,194;15,678;8,967;85,451;11,153;1,488;7,245;0,265;5,844;5698488,305;adhesive;3
5,958;64,125;0,132;142,416;0,08501;7,469;0,251;3,209;37,594;26,531;137,774;90,000;0,427;2733,088;19,415;8,088;5,758;10,147;91,327;15,303;0,726;9,257;0,404;6,803;5698488,305;adhesive;3
3,762;50,984;0,105;127,043;0,06828;4,803;0,397;3,781;28,995;21,989;43,398;86,200;0,379;2676,628;11,722;5,875;3,954;11,778;91,060;10,363;0,476;5,942;0,291;4,159;5698488,305;adhesive;3
7,330;76,885;0,433;161,383;0,1000;9,704;-0,758;3,492;40,842;36,043;230,298;86,700;0,461;2730,801;17,875;7,238;19,136;9,232;81,852;13,494;1,994;8,685;0,363;7,530;5698488,305;adhesive;3
6,307;62,150;0,351;158,770;0,09378;8,312;-0,749;3,553;29,892;32,258;139,197;87,100;0,446;2886,636;16,435;6,035;15,139;9,484;83,345;12,270;1,566;7,956;0,305;6,616;5698488,305;adhesive;3
5,787;78,620;0,164;146,298;0,08857;7,590;0,718;4,681;45,205;33,415;173,786;90,000;0,436;2830,177;17,390;11,256;5,766;12,279;90,476;17,499;0,718;9,169;0,565;6,253;5698488,305;adhesive;3
4,006;51,786;0,111;128,515;0,06953;5,091;0,302;3,328;25,071;26,715;48,398;87,400;0,384;2728,515;12,402;6,045;4,246;12,179;90,583;11,015;0,516;6,420;0,292;4,445;5698488,305;adhesive;3
6,866;70,922;0,418;172,068;0,1162;9,055;-0,789;3,710;34,665;36,257;117,760;89,800;0,499;2728,515;18,352;6,351;16,564;8,957;84,117;13,305;1,691;8,668;0,323;7,159;5698488,305;adhesive;3
8,962;72,578;0,236;162,280;0,09410;10,668;-0,245;2,177;38,079;34,499;245,662;90,000;0,446;2949,955;26,836;5,837;8,886;5,990;81,175;16,073;0,940;12,418;0,330;11,918;5698488,305;adhesive;3
6,338;62,450;0,188;149,435;0,09104;7,773;0,141;2,683;32,981;29,469;197,558;90,000;0,442;2817,337;21,730;7,192;4,979;8,685;91,959;15,565;0,743;9,762;0,371;7,358;5698488,305;adhesive;3
3,855;50,058;0,136;132,830;0,07636;4,924;0,292;3,565;28,641;21,417;39,799;87,200;0,403;2730,977;12,041;5,972;4,358;11,364;90,635;10,597;0,511;6,032;0,295;4,258;5698488,305;adhesive;3
4,173;62,781;0,122;132,158;0,07510;5,356;0,307;3,753;40,637;22,144;46,653;86,700;0,400;2669,065;12,945;6,585;4,841;11,233;90,087;11,433;0,569;6,483;0,326;4,604;5698488,305;adhesive;3
6,325;65,367;0,486;171,693;0,1133;8,408;-0,800;3,929;30,336;35,031;112,366;86,200;0,492;2744,696;17,516;6,007;15,557;9,494;85,825;12,906;1,524;8,294;0,304;6,523;5698488,305;adhesive;3
6,114;63,919;0,208;148,281;0,08959;7,633;0,315;2,927;36,712;27,208;221,375;90,000;0,439;2826,835;19,096;8,243;5,152;12,815;90,956;16,294;0,708;9,958;0,392;6,959;5698488,305;adhesive;3
4,166;64,215;0,167;138,854;0,08733;5,321;0,414;3,895;34,651;29,565;38,652;87,700;0,435;2579,188;13,129;6,576;4,294;11,184;91,026;11,517;0,528;6,502;0,328;4,617;5698488,305;adhesive;3
7,501;293,199;0,276;173,136;0,1569;15,463;7,037;80,025;254,129;39,070;92,046;0,000;0,609;2773,366;18,318;34,604;8,263;10,936;89,117;25,931;0,896;9,211;1,839;6,650;5698488,305;adhesive;3
13,931;256,398;0,355;189,211;0,2075;23,258;3,211;18,441;208,106;48,291;165,759;19,500;0,702;2656,050;35,475;70,226;9,441;10,243;91,055;77,868;1,318;17,038;3,570;12,282;5698488,305;adhesive;3
9,865;153,691;0,172;172,997;0,1451;13,943;1,844;10,645;110,805;42,886;189,861;171,300;0,573;2651,125;28,523;26,493;7,991;12,204;92,068;34,926;1,046;14,745;1,431;10,026;5698488,305;adhesive;3
19,404;361,728;0,230;187,618;0,3154;42,793;4,532;24,726;316,505;45,222;143,233;90,000;0,981;2637,230;30,839;133,450;7,624;12,668;92,520;184,670;1,061;16,912;8,136;10,914;5698488,305;adhesive;3
14,667;322,730;0,380;195,993;0,2719;27,148;4,083;25,515;269,733;52,997;123,616;66,900;0,812;2713,213;31,954;85,090;7,654;11,169;90,398;86,748;0,952;17,637;4,545;12,240;5698488,305;adhesive;3
22,744;293,875;0,633;240,334;0,3569;32,875;2,159;8,558;236,917;56,958;127,916;10,200;0,930;2758,064;27,412;87,733;16,407;24,355;91,429;100,697;1,429;54,080;2,950;17,726;5698488,305;adhesive;3
22,129;210,840;0,532;234,136;0,2851;28,298;1,185;4,329;149,388;61,452;193,261;179,900;0,815;2621,752;50,213;50,854;8,709;23,337;95,541;79,354;1,316;41,608;2,162;22,121;5698488,305;adhesive;3
19,044;160,325;0,708;214,878;0,2254;24,863;1,269;4,324;102,798;57,527;242,221;0,000;0,716;2785,502;43,050;49,259;8,349;21,688;95,571;75,108;1,136;37,834;1,946;18,913;5698488,305;adhesive;3
6,837;139,049;0,309;144,490;0,09930;12,664;3,826;21,328;107,883;31,167;175,598;180,000;0,473;2918,823;14,948;33,009;5,489;13,081;91,129;46,946;0,632;8,171;1,999;5,375;5698488,305;adhesive;3
10,743;257,549;0,587;189,018;0,2074;18,760;4,157;31,419;214,523;43,026;143,662;150,000;0,692;2716,379;22,010;46,724;7,844;15,434;90,032;50,972;0,945;16,892;2,687;8,873;5698488,305;adhesive;3
16,110;356,669;0,209;191,932;0,2793;34,683;4,930;30,605;314,186;42,484;152,293;74,500;0,861;2833,167;24,245;96,759;6,595;14,696;92,269;109,473;0,875;17,778;6,228;9,323;5698488,305;adhesive;3
17,603;246,226;0,367;181,805;0,2008;28,598;2,482;9,946;185,462;60,764;156,637;180,000;0,692;2786,733;36,589;93,953;10,333;13,167;92,316;104,131;1,258;27,176;4,936;14,187;5698488,305;adhesive;3
22,985;214,444;0,627;205,001;0,2576;32,487;1,698;5,444;155,867;58,577;172,147;179,800;0,780;2716,906;40,773;89,944;11,173;19,469;91,878;103,671;1,511;55,255;2,724;20,719;5698488,305;adhesive;3
12,575;173,456;0,218;149,716;0,1061;19,393;2,591;12,782;135,633;37,824;206,114;0,000;0,483;2790,427;34,861;53,262;4,911;11,256;95,337;62,205;0,922;17,986;2,805;11,694;5698488,305;adhesive;3
20,520;254,549;0,675;246,309;0,2783;30,188;1,814;7,543;182,855;71,693;309,240;22,000;0,808;2897,717;47,232;74,488;16,025;15,233;88,529;97,532;2,230;36,250;3,644;18,792;5698488,305;adhesive;3
15,460;185,675;0,620;181,207;0,1686;20,369;1,041;4,648;134,770;50,905;263,313;41,800;0,618;2754,722;46,887;36,915;9,341;13,190;94,270;54,824;1,385;26,829;1,789;16,410;5698488,305;adhesive;3
10,063;261,355;0,220;161,035;0,1834;20,291;4,703;33,215;210,512;50,843;108,689;172,800;0,666;2902,114;19,561;54,432;11,586;12,956;89,140;62,076;1,156;10,793;3,314;7,096;5698488,305;adhesive;3
12,850;204,277;0,407;170,863;0,1548;22,417;2,610;11,865;147,532;56,745;152,142;0,200;0,591;2830,704;23,558;67,841;18,500;13,234;86,583;84,133;1,798;14,730;4,045;9,339;5698488,305;adhesive;3
7,135;182,334;0,270;142,136;0,09394;14,062;5,346;41,881;152,698;29,636;154,669;118,700;0,455;2972,468;16,368;30,233;6,114;13,430;90,273;26,986;0,721;9,080;1,838;6,005;5698488,305;adhesive;3
3,588;59,297;0,211;136,558;0,07697;4,675;0,216;4,190;32,118;27,179;41,283;178,000;0,406;2864,650;10,908;5,879;4,981;11,374;90,177;9,911;0,521;5,489;0,293;3,893;5698488,305;adhesive;3
10,376;165,748;0,386;151,502;0,1097;18,238;3,476;18,302;135,360;30,388;287,447;63,600;0,494;2824,724;22,090;47,565;5,791;14,372;91,299;64,330;0,804;13,692;2,952;8,336;5698488,305;adhesive;3
13,488;173,691;0,708;158,231;0,1282;21,070;2,346;9,648;125,960;47,730;240,303;179,800;0,537;2766,506;33,002;71,460;7,087;11,119;94,399;72,124;0,973;17,337;3,753;11,364;5698488,305;adhesive;3
10,319;205,776;0,416;159,769;0,1245;17,097;3,308;17,512;175,246;30,530;167,659;8,200;0,529;2899,300;19,659;39,500;5,159;18,768;93,182;53,869;0,672;16,274;2,550;8,136;5698488,305;adhesive;3
7,461;178,291;0,397;151,171;0,1088;15,403;5,025;33,778;144,689;33,601;190,322;90,200;0,494;2832,111;16,447;38,702;5,291;12,370;91,248;33,776;0,642;8,892;2,248;5,921;5698488,305;adhesive;3
16,055;175,625;0,337;172,550;0,1529;23,841;1,954;7,245;124,335;51,290;205,923;0,000;0,590;2771,079;33,778;64,251;10,038;16,212;92,203;78,903;1,253;30,102;3,229;13,965;5698488,305;adhesive;3
13,804;314,780;0,457;193,815;0,2784;25,526;3,860;22,917;277,451;37,329;142,479;0,200;0,836;2869,399;18,359;77,362;9,031;16,150;87,320;87,860;1,001;20,858;4,554;8,711;5698488,305;adhesive;3
