Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
2,722;58,444;0,095;114,803;0,04755;3,511;-0,076;4,016;41,065;17,379;43,216;2,600;0,315;3231,372;8,344;3,699;4,145;9,999;88,708;6,764;0,440;3,989;0,185;3,007;5698488,305;abrasive;1
3,177;70,312;0,157;126,715;0,05935;4,495;1,545;14,901;50,605;19,707;51,185;2,500;0,353;3225,392;9,124;6,566;4,740;11,464;88,946;8,579;0,491;4,635;0,339;3,326;5698488,305;abrasive;1
3,047;47,374;0,071;122,429;0,05386;3,969;-0,104;3,954;22,831;24,543;46,731;0,000;0,335;3228,910;9,140;4,352;4,864;10,951;88,611;7,786;0,509;4,542;0,215;3,306;5698488,305;abrasive;1
3,072;49,755;0,091;125,811;0,05703;4,007;-0,004;4,183;26,795;22,960;45,373;178,100;0,345;3232,251;9,315;4,695;4,613;10,958;89,387;8,178;0,480;4,623;0,233;3,344;5698488,305;abrasive;1
2,784;50,072;0,155;125,233;0,05561;3,635;0,317;4,590;27,429;22,644;40,203;179,800;0,341;3219,764;8,459;4,545;3,733;11,402;89,838;7,545;0,406;4,260;0,227;3,026;5698488,305;abrasive;1
2,790;41,671;0,168;125,369;0,05646;3,583;0,215;3,734;23,997;17,674;37,023;177,100;0,343;3217,829;8,616;4,210;3,487;11,281;90,022;7,468;0,393;4,307;0,209;3,079;5698488,305;abrasive;1
2,922;38,217;0,061;115,636;0,04712;3,698;0,054;3,282;19,882;18,335;45,966;0,000;0,312;3258,282;9,288;3,906;3,518;9,679;89,392;7,337;0,417;4,375;0,196;3,304;5698488,305;abrasive;1
2,947;46,302;0,086;119,489;0,05022;3,716;0,033;3,394;28,459;17,844;47,067;0,000;0,323;3274,464;9,567;3,683;3,626;9,346;90,409;7,190;0,415;4,421;0,186;3,326;5698488,305;abrasive;1
2,662;33,565;0,130;116,732;0,04783;3,388;0,252;3,472;19,353;14,212;43,143;0,000;0,315;3332,330;8,319;3,938;2,993;11,295;90,379;7,168;0,356;4,141;0,195;2,955;5698488,305;abrasive;1
2,631;48,637;0,108;118,464;0,05005;3,400;0,179;3,941;26,081;22,556;42,181;178,000;0,323;3276,047;8,002;4,046;3,405;11,342;89,312;7,060;0,380;4,039;0,201;2,910;5698488,305;abrasive;1
2,825;54,615;0,120;124,982;0,05560;3,654;0,277;3,924;25,730;28,885;45,155;179,800;0,342;3251,599;8,544;4,573;3,596;12,000;90,207;7,868;0,395;4,390;0,227;3,073;5698488,305;abrasive;1
2,818;50,584;0,183;126,881;0,05872;3,639;0,151;3,874;28,976;21,608;38,808;180,000;0,351;3225,920;8,581;4,247;3,701;11,860;89,813;7,596;0,408;4,399;0,208;3,088;5698488,305;abrasive;1
2,841;45,683;0,137;130,177;0,06281;3,686;0,029;4,008;20,563;25,121;34,359;177,100;0,364;3172,274;8,627;4,261;4,115;11,402;89,760;7,590;0,430;4,340;0,211;3,099;5698488,305;abrasive;1
2,969;51,205;0,215;129,118;0,06346;3,833;0,199;3,975;22,860;28,345;38,304;176,200;0,366;3137,801;9,079;4,644;3,769;11,716;90,207;8,125;0,418;4,611;0,230;3,240;5698488,305;abrasive;1
3,026;58,084;0,207;131,534;0,06506;3,895;0,211;3,986;24,860;33,224;39,337;176,400;0,371;3176,496;9,241;4,620;3,788;12,294;90,697;8,266;0,413;4,789;0,225;3,310;5698488,305;abrasive;1
2,985;40,318;0,061;120,466;0,05154;3,795;0,048;3,358;19,991;20,327;43,710;0,000;0,328;3218,532;9,395;4,143;3,727;9,736;88,991;7,566;0,438;4,448;0,208;3,357;5698488,305;abrasive;1
2,609;40,452;0,159;115,765;0,04795;3,343;0,059;3,571;23,894;16,558;39,601;178,100;0,316;3210,793;8,087;3,696;3,484;10,446;89,262;6,714;0,389;3,929;0,184;2,899;5698488,305;abrasive;1
2,524;47,928;0,290;116,100;0,04713;3,315;0,542;5,668;29,223;18,705;43,725;180,000;0,313;3290,470;7,638;4,280;3,136;11,950;90,220;6,966;0,352;3,920;0,214;2,724;5698488,305;abrasive;1
2,662;42,264;0,158;119,845;0,05131;3,419;0,253;3,642;23,802;18,461;42,148;178,600;0,327;3272,353;8,188;4,190;3,214;11,492;90,169;7,349;0,363;4,142;0,207;2,942;5698488,305;abrasive;1
2,844;44,720;0,211;126,271;0,05801;3,673;0,319;4,024;24,059;20,660;40,644;178,400;0,349;3195,140;8,705;4,638;3,405;11,766;90,416;7,928;0,388;4,429;0,230;3,095;5698488,305;abrasive;1
2,947;51,370;0,227;128,533;0,06180;3,817;0,281;4,227;26,798;24,571;39,246;0,000;0,361;3205,693;9,042;4,667;3,781;11,679;90,552;8,049;0,410;4,582;0,231;3,216;5698488,305;abrasive;1
3,040;67,680;0,196;131,926;0,06451;3,942;0,149;4,511;29,470;38,210;38,114;179,900;0,369;3178,430;9,165;4,649;4,018;12,696;90,371;8,300;0,431;4,827;0,225;3,300;5698488,305;abrasive;1
3,322;60,757;0,192;142,773;0,07878;4,334;0,093;4,221;31,324;29,433;37,877;0,000;0,411;3075,713;9,988;5,268;4,680;11,207;88,995;8,983;0,508;5,027;0,262;3,626;5698488,305;abrasive;1
3,470;62,537;0,161;144,949;0,08180;4,513;0,237;4,109;30,638;31,900;36,903;177,500;0,419;3102,272;10,401;5,682;4,596;12,264;90,077;9,768;0,492;5,439;0,279;3,770;5698488,305;abrasive;1
2,670;46,057;0,096;116,252;0,04729;3,399;-0,016;3,473;29,294;16,763;41,757;180,000;0,313;3272,353;8,365;3,533;3,554;9,659;88,986;6,567;0,400;3,950;0,177;3,006;5698488,305;abrasive;1
2,737;46,860;0,130;118,733;0,05111;3,558;0,392;4,304;27,021;19,840;41,142;180,000;0,326;3227,502;8,325;4,676;3,316;11,700;90,316;7,762;0,375;4,238;0,234;2,970;5698488,305;abrasive;1
2,531;46,020;0,215;117,427;0,04856;3,280;0,207;4,081;29,488;16,533;42,979;0,000;0,318;3275,343;7,789;4,031;3,345;10,958;89,970;6,855;0,367;3,849;0,201;2,765;5698488,305;abrasive;1
2,495;40,204;0,172;113,448;0,04663;3,178;0,086;3,585;21,108;19,096;41,273;176,000;0,312;3278,509;7,799;3,362;3,129;11,055;90,056;6,373;0,354;3,846;0,166;2,781;5698488,305;abrasive;1
2,644;49,206;0,220;121,690;0,05319;3,458;0,579;5,361;34,046;15,160;38,358;179,900;0,333;3244,915;7,993;4,706;3,108;12,144;90,607;7,627;0,350;4,173;0,233;2,863;5698488,305;abrasive;1
2,891;65,745;0,230;126,694;0,05881;3,844;0,445;6,825;43,142;22,603;42,325;179,400;0,351;3247,905;8,745;4,926;4,219;10,650;89,612;7,668;0,437;4,282;0,247;3,132;5698488,305;abrasive;1
2,864;56,461;0,189;128,296;0,06026;3,774;0,155;5,067;27,702;28,759;43,554;0,000;0,356;3242,805;8,591;4,820;4,016;11,694;89,800;8,022;0,422;4,404;0,240;3,098;5698488,305;abrasive;1
2,972;60,823;0,264;131,765;0,06487;3,908;0,271;4,707;34,728;26,095;41,270;177,400;0,370;3207,627;8,869;5,077;4,138;12,018;90,105;8,449;0,432;4,573;0,255;3,193;5698488,305;abrasive;1
3,186;66,571;0,246;143,618;0,07638;4,191;0,230;4,682;27,463;39,108;39,078;178,400;0,403;3205,869;9,501;5,442;4,390;11,739;89,538;9,000;0,472;4,862;0,273;3,433;5698488,305;abrasive;1
2,632;38,363;0,099;109,557;0,04240;3,416;0,100;4,032;20,433;17,931;44,430;178,000;0,296;3265,846;8,037;4,032;3,756;10,269;88,853;6,805;0,412;3,875;0,202;2,881;5698488,305;abrasive;1
2,604;36,115;0,179;112,045;0,04431;3,375;0,125;3,887;18,951;17,165;44,729;179,700;0,302;3278,158;7,939;4,020;3,663;10,589;89,100;6,843;0,398;3,883;0,201;2,855;5698488,305;abrasive;1
2,702;47,328;0,117;114,268;0,04662;3,517;-0,031;4,020;22,382;24,947;42,540;180,000;0,311;3266,197;8,166;4,004;4,158;10,979;89,194;7,091;0,434;4,041;0,199;2,930;5698488,305;abrasive;1
2,685;43,902;0,142;118,138;0,04977;3,453;0,010;3,654;21,544;22,358;41,692;0,000;0,322;3251,247;8,221;3,755;3,810;10,692;88,964;6,831;0,415;4,039;0,186;2,974;5698488,305;abrasive;1
2,679;66,863;0,222;123,357;0,05420;3,569;0,714;7,287;38,589;28,274;42,053;177,700;0,336;3295,043;7,986;4,874;3,426;11,748;89,708;7,572;0,382;4,075;0,248;2,872;5698488,305;abrasive;1
2,774;66,148;0,183;130,572;0,05934;3,722;0,546;6,344;35,063;31,085;43,599;0,000;0,353;3333,562;8,071;5,201;3,878;12,194;89,355;7,953;0,413;4,232;0,264;2,945;5698488,305;abrasive;1
2,808;57,244;0,276;127,484;0,06008;3,674;0,220;4,649;30,689;26,556;36,634;180,000;0,355;3200,240;8,554;4,583;3,883;11,105;89,908;7,605;0,413;4,251;0,230;3,049;5698488,305;abrasive;1
2,977;71,180;0,221;135,256;0,06855;3,955;0,087;5,571;31,930;39,250;39,047;177,700;0,382;3208,507;8,846;5,065;4,429;11,731;89,703;8,284;0,454;4,526;0,254;3,189;5698488,305;abrasive;1
3,014;56,353;0,214;139,053;0,07168;4,033;0,275;4,804;27,940;28,413;38,344;178,600;0,390;3213,608;8,644;5,617;4,644;12,568;89,303;8,903;0,470;4,641;0,280;3,167;5698488,305;abrasive;1
3,230;55,748;0,192;145,268;0,07710;4,234;-0,090;4,414;31,089;24,659;38,085;5,700;0,404;3195,491;9,718;4,735;5,248;10,465;88,732;8,126;0,537;4,738;0,236;3,513;5698488,305;abrasive;1
3,137;51,681;0,219;137,030;0,07042;4,050;0,062;4,222;28,333;23,348;38,258;2,200;0,386;3142,198;9,753;4,400;4,384;10,607;89,893;7,923;0,469;4,734;0,219;3,458;5698488,305;abrasive;1
3,113;50,263;0,152;139,698;0,07084;4,019;-0,094;3,947;26,374;23,889;36,395;3,300;0,386;3128,831;9,559;4,265;4,594;10,170;88,803;7,769;0,493;4,606;0,213;3,447;5698488,305;abrasive;1
3,126;56,995;0,188;138,646;0,07134;4,092;0,198;5,255;33,876;23,119;37,535;3,000;0,388;3162,777;9,520;4,728;4,581;10,020;88,594;7,814;0,500;4,550;0,236;3,427;5698488,305;abrasive;1
3,172;41,407;0,124;141,423;0,07335;4,051;-0,277;3,517;21,137;20,269;35,282;176,800;0,393;3156,621;9,844;3,542;4,938;9,458;88,429;7,259;0,527;4,622;0,179;3,546;5698488,305;abrasive;1
2,968;50,489;0,136;138,327;0,06932;3,789;-0,093;3,550;23,842;26,646;34,607;3,600;0,382;3197,602;9,267;3,742;4,174;9,943;88,951;7,213;0,464;4,409;0,187;3,315;5698488,305;abrasive;1
3,168;58,367;0,099;140,712;0,07018;4,108;-0,318;4,336;30,561;27,807;39,197;5,200;0,384;3224,337;9,778;3,844;5,291;9,370;88,682;7,350;0,545;4,556;0,193;3,483;5698488,305;abrasive;1
3,260;51,443;0,125;146,617;0,07631;4,186;0,187;3,721;31,342;20,101;36,828;5,700;0,401;3223,633;10,045;4,946;4,067;10,383;88,787;8,495;0,475;4,889;0,247;3,639;5698488,305;abrasive;1
3,545;58,080;0,078;148,459;0,07887;4,550;-0,057;3,956;34,924;23,156;37,196;5,500;0,408;3187,752;10,862;4,552;5,239;9,239;87,561;8,282;0,583;5,087;0,229;3,975;5698488,305;abrasive;1
3,039;54,920;0,209;147,463;0,07861;4,038;0,382;5,651;32,018;22,902;37,586;178,200;0,409;3288,359;9,127;5,171;4,345;10,697;88,988;7,880;0,468;4,482;0,260;3,294;5698488,305;abrasive;1
3,351;77,460;0,153;155,756;0,08769;4,572;0,799;6,913;41,558;35,902;39,604;0,600;0,434;3288,359;9,757;7,206;4,424;11,593;89,620;10,143;0,477;4,999;0,371;3,520;5698488,305;abrasive;1
3,059;53,449;0,079;144,812;0,07513;4,170;1,186;8,195;35,965;17,484;42,177;0,200;0,399;3231,900;9,079;6,719;3,364;11,623;90,588;9,220;0,388;4,627;0,347;3,239;5698488,305;abrasive;1
3,183;72,563;0,098;148,046;0,08153;4,318;0,738;7,454;46,965;25,598;38,149;1,800;0,421;3249,664;9,513;6,414;4,465;10,457;89,525;8,846;0,474;4,623;0,324;3,387;5698488,305;abrasive;1
3,051;65,814;0,191;140,914;0,07017;3,953;0,308;4,371;46,131;19,683;38,561;9,100;0,384;3193,381;9,389;4,844;3,917;10,879;89,756;8,117;0,442;4,618;0,242;3,335;5698488,305;abrasive;1
3,031;51,795;0,107;137,884;0,06700;3,961;0,123;4,074;30,546;21,250;36,369;9,100;0,375;3206,748;9,049;4,781;4,587;11,479;89,176;8,156;0,477;4,591;0,237;3,275;5698488,305;abrasive;1
3,172;48,606;0,100;144,919;0,07479;4,125;0,339;4,429;29,743;18,863;37,833;9,200;0,398;3231,900;9,706;5,189;4,145;10,839;89,590;8,491;0,462;4,772;0,260;3,459;5698488,305;abrasive;1
3,214;67,691;0,117;153,111;0,08321;4,342;0,706;6,455;35,972;31,719;38,030;3,700;0,422;3262,856;9,448;6,480;4,274;11,434;89,414;9,270;0,467;4,790;0,332;3,402;5698488,305;abrasive;1
3,263;59,501;0,090;145,850;0,07727;4,255;0,092;4,347;35,749;23,752;36,803;7,800;0,405;3177,023;9,970;4,912;4,949;10,812;89,729;8,434;0,509;4,895;0,245;3,543;5698488,305;abrasive;1
2,778;58,781;0,302;133,767;0,06349;3,568;0,028;3,875;30,212;28,569;39,827;9,000;0,365;3280,972;8,671;3,855;3,862;10,193;89,651;6,982;0,419;4,152;0,193;3,077;5698488,305;abrasive;1
2,824;70,349;0,204;139,372;0,06891;3,779;0,606;7,425;43,945;26,404;37,437;175,300;0,382;3299,088;8,476;4,959;3,919;11,140;89,507;7,518;0,418;4,234;0,251;3,050;5698488,305;abrasive;1
3,020;57,144;0,156;141,909;0,07069;3,968;0,339;4,772;34,694;22,450;38,110;0,300;0,387;3239,639;9,147;5,232;4,006;11,063;89,679;8,267;0,439;4,549;0,263;3,273;5698488,305;abrasive;1
3,243;60,052;0,128;147,144;0,07871;4,313;0,269;5,307;33,299;26,753;36,946;7,700;0,409;3233,131;9,654;5,554;4,959;10,766;89,021;8,619;0,513;4,758;0,280;3,489;5698488,305;abrasive;1
3,359;57,226;0,139;150,449;0,08231;4,384;0,084;4,382;32,023;25,203;36,268;3,900;0,418;3165,942;10,236;5,136;5,104;10,403;89,328;8,645;0,530;4,949;0,257;3,654;5698488,305;abrasive;1
3,345;56,471;0,137;149,449;0,08035;4,407;0,419;5,146;34,286;22,185;39,630;5,000;0,413;3232,603;10,105;5,771;4,562;10,485;88,890;8,863;0,506;4,928;0,290;3,641;5698488,305;abrasive;1
3,572;72,589;0,126;160,728;0,09439;4,750;0,628;6,409;50,864;21,725;39,789;2,800;0,451;3242,453;10,785;6,528;4,733;10,639;89,308;9,620;0,526;5,274;0,330;3,856;5698488,305;abrasive;1
3,522;82,569;0,150;158,300;0,09230;4,592;0,271;4,834;56,526;26,044;37,109;5,300;0,447;3192,325;10,729;5,684;4,781;11,224;89,801;9,532;0,520;5,366;0,283;3,825;5698488,305;abrasive;1
3,508;66,160;0,149;154,498;0,08550;4,578;0,362;4,298;30,371;35,789;39,768;0,000;0,427;3195,667;10,613;6,108;4,388;11,362;89,607;9,921;0,497;5,359;0,307;3,813;5698488,305;abrasive;1
3,071;52,361;0,309;140,372;0,07283;3,969;0,084;3,956;29,136;23,226;41,736;0,000;0,392;3164,535;9,376;4,542;4,231;10,852;89,104;8,011;0,464;4,638;0,225;3,391;5698488,305;abrasive;1
3,308;60,480;0,139;152,256;0,08413;4,444;0,653;6,252;35,874;24,606;38,450;0,000;0,423;3206,044;9,727;6,337;4,476;11,482;89,181;9,305;0,488;4,938;0,324;3,530;5698488,305;abrasive;1
3,577;100,951;0,094;157,393;0,09113;4,898;1,039;7,049;71,559;29,392;46,958;2,600;0,442;3211,321;10,235;8,207;4,272;12,183;89,630;11,657;0,483;5,392;0,429;3,725;5698488,305;abrasive;1
2,965;53,492;0,181;142,507;0,07209;3,886;0,256;4,990;32,533;20,959;37,364;7,700;0,391;3285,369;9,081;4,912;4,178;10,200;89,385;7,841;0,450;4,365;0,246;3,232;5698488,305;abrasive;1
3,087;48,890;0,187;144,838;0,07463;3,999;0,043;3,957;25,748;23,141;36,182;5,200;0,397;3190,742;9,357;4,496;4,434;10,933;88,831;7,938;0,479;4,650;0,223;3,403;5698488,305;abrasive;1
3,374;65,196;0,193;164,474;0,09595;4,393;0,402;5,019;39,889;25,307;34,117;6,000;0,455;3222,226;10,412;5,443;4,262;10,434;89,491;8,760;0,483;5,054;0,273;3,729;5698488,305;abrasive;1
3,449;68,059;0,172;154,836;0,08837;4,557;0,580;5,243;39,697;28,362;40,867;3,200;0,435;3213,783;10,295;6,483;4,258;11,695;89,838;10,070;0,476;5,294;0,326;3,718;5698488,305;abrasive;1
3,282;54,694;0,214;149,673;0,08038;4,284;0,186;4,460;25,922;28,772;41,065;6,900;0,413;3222,578;9,929;5,364;4,442;11,630;89,908;9,052;0,479;5,052;0,267;3,555;5698488,305;abrasive;1
3,244;73,897;0,149;157,235;0,08777;4,296;0,531;6,199;52,859;21,038;38,043;7,700;0,434;3305,068;9,665;5,789;4,324;11,629;89,435;9,085;0,473;4,951;0,291;3,497;5698488,305;abrasive;1
3,114;61,608;0,185;138,661;0,07038;4,005;0,305;4,649;43,490;18,118;37,922;6,400;0,386;3168,581;9,840;4,666;3,868;10,578;90,730;8,140;0,430;4,767;0,232;3,438;5698488,305;abrasive;1
3,349;67,624;0,078;154,171;0,08556;4,592;1,016;7,625;44,063;23,561;38,967;4,300;0,431;3266,725;9,735;7,516;4,186;10,806;88,660;9,953;0,474;4,835;0,385;3,563;5698488,305;abrasive;1
3,422;67,081;0,071;156,655;0,08794;4,667;1,133;8,563;45,569;21,512;40,345;2,900;0,437;3261,273;10,339;7,477;4,012;9,993;89,533;9,447;0,467;4,931;0,374;3,681;5698488,305;abrasive;1
3,034;55,042;0,184;138,769;0,06781;3,934;0,287;4,657;36,571;18,471;39,784;5,500;0,377;3242,277;9,354;4,718;3,971;10,579;89,458;7,949;0,446;4,553;0,236;3,336;5698488,305;abrasive;1
3,138;60,893;0,184;140,408;0,07100;4,028;-0,216;4,041;29,361;31,533;38,237;5,700;0,387;3209,210;9,871;3,934;4,686;9,336;89,146;7,578;0,505;4,584;0,198;3,481;5698488,305;abrasive;1
3,250;62,349;0,112;147,530;0,07942;4,204;-0,043;4,072;26,110;36,239;40,891;4,600;0,412;3199,361;9,944;4,540;4,728;10,252;88,687;8,101;0,513;4,806;0,227;3,596;5698488,305;abrasive;1
3,151;53,475;0,155;142,703;0,07350;4,086;0,229;4,028;31,092;22,383;39,304;5,900;0,394;3280,796;9,617;5,096;4,081;10,695;89,048;8,499;0,463;4,733;0,255;3,470;5698488,305;abrasive;1
3,321;59,574;0,174;151,656;0,08444;4,296;0,080;4,230;36,045;23,529;37,542;2,900;0,425;3191,446;10,271;4,873;4,614;10,365;89,286;8,534;0,509;4,967;0,243;3,648;5698488,305;abrasive;1
3,392;64,932;0,149;153,309;0,08551;4,400;0,308;4,483;40,225;24,707;36,600;180,000;0,427;3207,627;10,473;5,561;4,325;10,612;89,810;9,255;0,486;5,108;0,279;3,716;5698488,305;abrasive;1
3,133;54,258;0,117;134,588;0,06344;4,038;-0,330;3,981;25,598;28,660;38,030;5,800;0,364;3219,939;9,591;3,643;5,001;9,977;88,275;7,358;0,527;4,594;0,182;3,488;5698488,305;abrasive;1
3,017;50,034;0,096;138,933;0,06700;3,922;-0,203;4,205;22,821;27,213;38,379;3,900;0,375;3323,008;9,206;3,999;4,762;10,098;88,608;7,316;0,501;4,415;0,200;3,320;5698488,305;abrasive;1
2,915;46,946;0,106;132,987;0,06312;3,813;-0,409;4,792;21,775;25,171;37,237;3,400;0,363;3248,609;8,940;3,804;4,897;9,387;88,657;6,999;0,500;4,173;0,190;3,197;5698488,305;abrasive;1
2,948;39,128;0,107;129,399;0,05793;3,798;-0,136;3,543;19,661;19,468;43,952;7,100;0,347;3263,559;8,968;3,932;4,546;10,121;88,134;7,273;0,494;4,316;0,196;3,243;5698488,305;abrasive;1
3,029;45,476;0,123;131,388;0,06059;3,921;-0,141;3,985;22,703;22,774;41,606;4,000;0,355;3266,197;9,364;4,099;4,794;10,059;89,479;7,506;0,488;4,465;0,205;3,323;5698488,305;abrasive;1
3,238;54,558;0,090;138,500;0,06919;4,216;-0,163;4,047;27,598;26,960;36,609;3,000;0,381;3249,664;9,871;4,412;5,432;9,918;88,792;7,858;0,555;4,689;0,221;3,510;5698488,305;abrasive;1
3,292;48,047;0,106;147,712;0,07822;4,271;-0,082;3,894;25,760;22,287;35,022;4,100;0,407;3256,875;9,879;4,586;5,072;10,569;88,104;8,200;0,542;4,851;0,229;3,630;5698488,305;abrasive;1
3,237;53,893;0,091;138,729;0,06831;4,186;-0,091;3,809;28,755;25,138;38,466;3,400;0,379;3206,572;9,801;4,512;4,896;9,961;87,907;8,001;0,537;4,696;0,226;3,567;5698488,305;abrasive;1
3,368;82,102;0,167;154,134;0,08185;4,374;-0,259;4,967;46,697;35,405;37,206;8,200;0,417;3288,183;10,438;4,413;5,256;9,708;89,133;8,181;0,545;4,927;0,221;3,723;5698488,305;abrasive;1
3,100;73,664;0,135;139,079;0,06596;4,011;-0,365;5,881;26,713;46,951;38,348;3,200;0,371;3286,072;9,664;3,868;4,616;9,749;89,039;7,409;0,494;4,569;0,194;3,453;5698488,305;abrasive;1
3,149;70,807;0,209;137,125;0,06406;4,062;-0,060;4,030;36,220;34,586;41,703;7,700;0,366;3248,081;9,624;4,293;4,484;10,368;88,456;7,872;0,499;4,664;0,214;3,492;5698488,305;abrasive;1
3,170;61,966;0,154;141,737;0,06618;4,055;-0,204;4,031;30,377;31,590;39,441;180,000;0,372;3340,245;10,042;3,994;4,592;8,524;88,978;7,438;0,500;4,541;0,200;3,554;5698488,305;abrasive;1
3,264;57,938;0,097;136,592;0,06347;4,247;0,023;4,353;33,705;24,234;50,999;1,400;0,364;3323,184;9,892;4,837;4,745;9,927;88,096;8,128;0,522;4,740;0,242;3,607;5698488,305;abrasive;1
3,268;65,135;0,138;142,491;0,06864;4,204;-0,001;4,064;38,436;26,699;40,483;2,300;0,379;3329,164;10,139;4,523;4,608;9,596;88,785;7,991;0,506;4,780;0,226;3,649;5698488,305;abrasive;1
3,397;50,524;0,098;142,702;0,07043;4,428;-0,050;4,037;27,941;22,584;44,518;180,000;0,384;3292,228;10,132;5,023;5,308;9,927;87,608;8,464;0,571;4,864;0,251;3,734;5698488,305;abrasive;1
3,474;70,185;0,114;146,371;0,07510;4,572;-0,267;5,593;33,432;36,753;39,094;0,000;0,397;3312,279;10,562;4,543;5,947;8,814;87,982;7,831;0,612;4,855;0,226;3,815;5698488,305;abrasive;1
3,646;74,752;0,115;147,183;0,07544;4,745;-0,020;4,567;37,791;36,961;44,431;0,000;0,399;3258,458;10,970;5,171;5,392;9,945;87,653;8,796;0,589;5,287;0,258;4,061;5698488,305;abrasive;1
3,698;94,020;0,167;160,275;0,08759;4,944;0,694;10,600;64,884;29,137;44,063;8,500;0,431;3333,737;11,439;5,976;5,458;9,598;89,651;9,101;0,570;5,360;0,297;4,032;5698488,305;abrasive;1
3,162;54,291;0,191;139,169;0,06599;4,062;0,445;5,128;32,923;21,368;40,822;8,800;0,371;3273,233;10,115;4,755;3,527;9,507;90,135;7,849;0,428;4,715;0,237;3,551;5698488,305;abrasive;1
3,162;49,452;0,187;140,929;0,06837;4,083;0,181;3,925;27,951;21,501;39,217;8,500;0,378;3302,078;9,737;4,957;4,146;10,142;89,151;8,337;0,463;4,685;0,248;3,508;5698488,305;abrasive;1
3,112;47,067;0,162;140,667;0,06634;3,942;-0,193;3,423;20,186;26,881;38,735;0,000;0,372;3317,556;9,779;3,518;4,320;9,374;88,608;7,255;0,481;4,589;0,178;3,538;5698488,305;abrasive;1
3,319;50,956;0,095;144,768;0,07151;4,296;-0,382;4,241;25,263;25,693;41,298;0,000;0,387;3297,857;10,132;4,026;5,582;8,498;87,685;7,471;0,578;4,617;0,202;3,701;5698488,305;abrasive;1
3,261;44,264;0,184;147,201;0,07303;4,152;-0,013;3,491;22,551;21,714;39,600;0,200;0,391;3297,153;10,270;4,289;4,261;10,010;89,447;8,127;0,482;4,892;0,214;3,655;5698488,305;abrasive;1
3,407;67,239;0,096;150,311;0,07914;4,453;0,173;5,253;44,495;22,745;37,897;0,000;0,409;3266,725;10,216;5,154;5,010;9,735;87,540;8,288;0,550;4,884;0,257;3,785;5698488,305;abrasive;1
3,551;74,863;0,094;150,705;0,07940;4,591;-0,274;3,923;38,365;36,499;39,468;178,500;0,410;3262,328;10,892;4,458;5,763;9,791;88,485;8,551;0,603;5,167;0,224;3,914;5698488,305;abrasive;1
3,900;86,197;0,085;162,969;0,09186;5,155;0,238;5,606;63,902;22,295;41,970;180,000;0,442;3258,458;11,720;6,440;6,114;9,299;88,086;9,618;0,647;5,483;0,318;4,246;5698488,305;abrasive;1
3,739;66,475;0,199;169,251;0,09830;4,897;-0,110;4,181;32,615;33,859;37,236;178,500;0,457;3288,535;11,129;5,453;6,117;10,832;88,337;9,612;0,638;5,507;0,271;4,037;5698488,305;abrasive;1
3,121;48,583;0,127;141,329;0,06863;3,984;-0,054;3,489;22,697;25,886;36,714;8,700;0,379;3289,238;9,663;4,070;4,295;10,057;88,601;7,699;0,485;4,626;0,203;3,491;5698488,305;abrasive;1
3,260;59,316;0,160;147,652;0,07666;4,209;0,052;4,151;36,919;22,398;35,876;5,000;0,402;3224,512;9,976;4,697;4,554;10,018;88,421;8,203;0,504;4,799;0,235;3,635;5698488,305;abrasive;1
3,142;46,313;0,188;139,785;0,06646;4,029;-0,108;3,730;22,454;23,860;40,813;5,200;0,373;3291,349;9,695;4,139;4,490;9,770;88,542;7,608;0,487;4,625;0,207;3,533;5698488,305;abrasive;1
3,046;55,609;0,256;139,469;0,06652;3,915;-0,122;3,874;33,303;22,306;39,768;177,700;0,373;3276,047;9,429;3,848;4,571;9,605;88,480;7,177;0,497;4,444;0,193;3,387;5698488,305;abrasive;1
3,167;61,783;0,104;148,462;0,07391;4,234;0,770;7,577;44,159;17,623;41,897;0,000;0,394;3335,672;9,693;5,807;4,192;9,750;89,315;8,018;0,464;4,582;0,289;3,456;5698488,305;abrasive;1
3,184;57,567;0,185;149,772;0,07510;4,099;0,195;4,127;31,257;26,310;40,810;174,300;0,397;3379,644;9,922;4,784;3,997;10,379;89,622;8,274;0,455;4,804;0,239;3,541;5698488,305;abrasive;1
3,709;77,651;0,112;176,524;0,1038;5,087;0,696;7,203;49,424;28,226;39,587;178,300;0,471;3352,030;10,771;7,608;5,483;11,400;89,305;10,533;0,569;5,451;0,391;3,877;5698488,305;abrasive;1
3,351;50,489;0,186;163,742;0,08711;4,363;0,226;4,363;28,384;22,105;39,971;0,000;0,429;3418,163;10,276;5,271;4,588;10,802;89,680;8,746;0,499;5,044;0,264;3,656;5698488,305;abrasive;1
3,346;60,704;0,160;163,160;0,08838;4,448;0,523;5,322;35,048;25,656;38,898;1,800;0,433;3336,024;9,895;6,177;4,352;11,802;89,404;9,563;0,479;5,091;0,314;3,602;5698488,305;abrasive;1
3,090;54,052;0,148;140,085;0,07077;3,975;0,066;4,077;34,777;19,275;35,322;4,400;0,386;3190,918;9,522;4,229;4,350;10,595;89,103;7,761;0,481;4,633;0,210;3,404;5698488,305;abrasive;1
