Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
3,116;52,045;0,879;165,206;0,07845;4,000;0,017;3,785;21,046;30,999;54,907;158,500;0,404;3711,364;9,671;4,405;4,249;10,843;89,938;8,132;0,459;4,751;0,218;3,441;5698488,305;erosive;2
3,142;41,580;0,917;162,956;0,07653;4,066;-0,024;3,800;20,681;20,899;56,507;110,700;0,399;3722,269;9,566;4,535;4,590;10,970;89,226;8,200;0,488;4,741;0,225;3,449;5698488,305;erosive;2
2,866;58,970;0,849;164,781;0,07799;3,673;0,031;3,831;32,784;26,186;47,533;111,300;0,403;3753,577;8,937;4,008;3,799;10,337;89,547;7,290;0,419;4,323;0,200;3,201;5698488,305;erosive;2
3,075;54,015;0,913;165,219;0,07798;3,998;-0,354;4,897;25,593;28,422;56,651;131,800;0,403;3793,679;9,490;3,890;4,852;10,421;89,342;7,537;0,499;4,589;0,193;3,383;5698488,305;erosive;2
3,207;49,125;0,881;169,143;0,08087;4,055;-0,029;3,341;29,044;20,082;56,759;172,400;0,410;3804,583;10,255;3,997;4,071;9,784;89,999;7,895;0,456;4,842;0,200;3,633;5698488,305;erosive;2
3,279;45,645;0,888;161,847;0,07481;4,166;-0,062;3,349;26,175;19,470;62,710;52,300;0,394;3772,220;10,324;4,101;4,450;10,471;89,816;8,157;0,488;4,991;0,203;3,661;5698488,305;erosive;2
3,267;42,567;0,841;156,206;0,07095;4,150;-0,121;3,628;19,005;23,562;61,047;80,400;0,384;3718,927;10,447;4,000;4,389;9,734;90,071;8,018;0,484;4,905;0,201;3,659;5698488,305;erosive;2
3,325;48,742;0,854;161,919;0,07640;4,267;0,091;3,753;28,939;19,803;60,443;90,000;0,399;3703,625;10,278;4,686;4,469;10,561;89,144;8,475;0,500;5,020;0,233;3,692;5698488,305;erosive;2
3,600;49,306;0,843;165,533;0,08006;4,606;0,033;3,571;24,702;24,605;62,150;116,400;0,408;3634,678;11,229;5,102;4,711;10,396;89,631;9,345;0,525;5,431;0,254;4,008;5698488,305;erosive;2
3,376;49,668;0,949;168,717;0,08200;4,301;0,047;3,545;27,755;21,912;56,954;90,400;0,413;3718,399;10,608;4,516;4,442;9,997;89,517;8,386;0,495;5,054;0,226;3,788;5698488,305;erosive;2
3,390;65,676;0,891;171,032;0,08333;4,427;-0,254;5,260;31,528;34,148;59,453;130,300;0,417;3736,867;10,443;4,746;5,173;10,713;89,902;8,712;0,523;5,107;0,236;3,725;5698488,305;erosive;2
3,080;38,611;0,886;166,765;0,07988;3,904;-0,052;3,374;18,253;20,358;52,251;160,200;0,408;3763,602;9,780;3,851;4,039;9,988;89,880;7,622;0,450;4,642;0,193;3,459;5698488,305;erosive;2
3,054;51,053;0,951;168,784;0,08060;3,939;-0,070;4,034;24,416;26,636;55,896;55,500;0,410;3813,378;9,452;4,201;4,358;10,704;89,578;7,764;0,467;4,622;0,209;3,367;5698488,305;erosive;2
3,041;40,311;0,965;161,457;0,07409;3,865;-0,053;3,283;21,405;18,906;59,544;21,300;0,392;3815,488;9,511;3,837;4,097;10,428;89,349;7,574;0,458;4,599;0,191;3,400;5698488,305;erosive;2
3,238;55,478;0,922;159,026;0,07189;4,101;0,059;3,609;37,321;18,157;62,228;14,000;0,386;3766,944;10,295;4,103;4,085;9,649;89,407;7,895;0,473;4,842;0,206;3,654;5698488,305;erosive;2
3,313;38,400;0,897;162,185;0,07613;4,215;-0,045;3,283;19,636;18,764;60,088;99,800;0,398;3759,029;10,331;4,278;4,517;10,369;89,279;8,291;0,501;4,991;0,213;3,700;5698488,305;erosive;2
3,314;68,024;0,826;162,733;0,07685;4,265;-0,155;4,006;37,651;30,373;57,440;104,000;0,400;3689,027;10,268;4,285;4,927;10,432;89,332;8,226;0,523;4,970;0,213;3,661;5698488,305;erosive;2
3,344;45,079;0,909;162,942;0,07751;4,262;0,121;3,593;25,517;19,562;58,682;131,200;0,402;3668,096;10,568;4,669;4,205;10,513;90,296;8,643;0,471;5,119;0,232;3,721;5698488,305;erosive;2
3,609;49,153;0,982;171,502;0,08444;4,612;-0,009;3,440;25,661;23,492;65,424;63,600;0,420;3713,826;11,167;4,820;4,906;10,948;89,397;9,196;0,545;5,516;0,237;4,000;5698488,305;erosive;2
3,693;71,860;0,837;170,708;0,08369;4,789;-0,369;5,034;31,844;40,016;66,490;106,000;0,418;3690,434;11,463;4,689;5,669;10,136;89,212;9,075;0,595;5,496;0,234;4,081;5698488,305;erosive;2
3,493;47,604;0,940;172,614;0,08494;4,483;-0,282;3,860;21,854;25,750;62,588;48,300;0,421;3723,148;10,920;4,093;5,434;9,846;89,253;8,298;0,569;5,163;0,205;3,872;5698488,305;erosive;2
3,217;45,971;0,933;166,987;0,07896;4,087;-0,023;3,426;24,518;21,453;56,652;137,400;0,405;3722,972;10,139;4,102;4,230;9,896;89,329;7,902;0,477;4,816;0,205;3,625;5698488,305;erosive;2
3,133;37,903;0,823;161,263;0,07414;3,987;-0,154;3,439;18,831;19,073;56,660;144,500;0,392;3747,245;9,861;3,824;4,456;9,636;89,242;7,578;0,485;4,639;0,192;3,508;5698488,305;erosive;2
3,301;49,447;0,945;161,944;0,07536;4,175;-0,064;3,386;30,012;19,435;59,897;101,400;0,396;3742,848;10,572;3,968;4,335;9,914;90,177;8,063;0,481;4,993;0,199;3,709;5698488,305;erosive;2
3,298;44,251;0,966;167,747;0,08099;4,214;0,090;3,439;23,765;20,486;59,624;6,300;0,411;3718,575;10,221;4,619;4,280;11,035;89,647;8,605;0,479;5,069;0,228;3,665;5698488,305;erosive;2
3,391;45,723;0,890;171,543;0,08412;4,314;0,000;3,487;24,870;20,853;59,932;76,000;0,419;3757,094;10,749;4,428;4,474;10,156;90,015;8,496;0,495;5,135;0,221;3,787;5698488,305;erosive;2
3,369;59,891;0,858;167,976;0,08161;4,332;0,190;4,550;38,240;21,651;56,518;111,800;0,412;3718,751;10,507;4,654;4,422;11,184;90,230;8,666;0,489;5,189;0,230;3,705;5698488,305;erosive;2
3,758;44,685;0,961;169,087;0,08239;4,750;-0,016;3,147;21,987;22,698;68,125;23,300;0,414;3684,805;11,881;4,795;4,781;10,004;89,385;9,388;0,551;5,664;0,240;4,231;5698488,305;erosive;2
3,621;41,294;0,966;171,729;0,08423;4,547;0,007;3,091;20,578;20,716;64,458;24,600;0,419;3716,465;11,764;4,443;4,415;9,373;90,312;8,897;0,511;5,447;0,224;4,088;5698488,305;erosive;2
3,450;52,312;0,900;165,995;0,08021;4,383;-0,031;3,577;30,432;21,879;61,731;74,500;0,409;3722,621;11,011;4,352;4,613;9,980;90,335;8,533;0,500;5,215;0,218;3,864;5698488,305;erosive;2
3,292;50,609;0,975;164,765;0,07747;4,178;0,121;3,504;32,240;18,369;58,509;140,500;0,402;3742,672;10,438;4,448;4,038;10,475;90,193;8,449;0,464;5,038;0,221;3,675;5698488,305;erosive;2
3,132;45,016;0,930;163,909;0,07581;3,982;-0,053;3,521;23,759;21,257;58,429;144,300;0,397;3742,496;9,919;3,911;4,205;10,041;89,638;7,687;0,471;4,716;0,195;3,495;5698488,305;erosive;2
3,224;47,948;0,844;165,367;0,07823;4,166;-0,346;4,583;19,582;28,366;58,496;137,500;0,403;3719,631;10,042;3,964;4,941;10,023;89,235;7,807;0,520;4,783;0,198;3,570;5698488,305;erosive;2
3,218;39,096;0,968;163,978;0,07670;4,071;0,075;3,262;20,809;18,287;62,163;75,900;0,399;3748,300;10,256;4,285;3,899;10,021;89,978;8,156;0,454;4,875;0,214;3,618;5698488,305;erosive;2
3,393;49,483;0,746;170,288;0,08279;4,396;-0,351;4,380;20,315;29,168;63,194;141,300;0,415;3767,296;10,571;4,114;5,622;10,080;89,720;8,154;0,561;5,025;0,206;3,711;5698488,305;erosive;2
3,413;52,457;0,832;165,982;0,07961;4,426;-0,479;4,677;21,828;30,629;63,444;145,800;0,407;3718,399;10,616;3,885;5,715;9,283;88,985;7,858;0,577;4,941;0,196;3,783;5698488,305;erosive;2
3,749;43,617;0,886;173,181;0,08571;4,754;-0,221;3,330;19,545;24,073;63,999;75,300;0,423;3654,377;11,872;4,188;5,499;9,280;89,112;8,806;0,593;5,518;0,212;4,220;5698488,305;erosive;2
3,426;45,397;0,901;165,059;0,07861;4,322;-0,008;3,211;27,212;18,186;60,245;30,000;0,404;3733,877;10,945;4,147;4,344;10,090;90,009;8,413;0,496;5,204;0,207;3,851;5698488,305;erosive;2
3,253;56,569;0,895;161,925;0,07589;4,128;-0,063;3,452;34,109;22,460;59,601;113,900;0,398;3731,767;10,250;3,966;4,326;10,229;89,500;7,955;0,483;4,922;0,198;3,663;5698488,305;erosive;2
3,150;43,465;0,914;160,972;0,07483;3,995;-0,061;3,436;22,692;20,773;56,208;90,000;0,394;3720,686;10,111;3,940;4,217;9,824;90,382;7,850;0,464;4,746;0,197;3,502;5698488,305;erosive;2
3,181;50,184;0,954;164,922;0,07814;4,114;-0,128;3,968;27,943;22,241;59,312;96,400;0,403;3755,511;9,817;4,267;4,857;10,553;89,466;7,942;0,506;4,768;0,212;3,488;5698488,305;erosive;2
3,247;36,577;0,962;164,502;0,07730;4,080;-0,018;3,058;18,936;17,641;58,502;106,200;0,401;3723,676;10,422;3,912;3,995;9,488;89,572;7,875;0,468;4,870;0,197;3,690;5698488,305;erosive;2
3,172;40,524;0,956;164,185;0,07721;4,028;-0,005;3,453;24,159;16,365;60,863;75,900;0,401;3783,653;9,977;4,031;4,192;9,641;89,013;7,686;0,476;4,699;0,202;3,577;5698488,305;erosive;2
3,071;39,465;0,820;168,155;0,07967;3,860;0,008;3,038;21,821;17,644;53,286;84,300;0,407;3805,287;9,769;3,678;3,666;10,500;89,813;7,592;0,432;4,728;0,182;3,486;5698488,305;erosive;2
3,134;47,843;0,906;165,341;0,07744;4,017;-0,200;3,860;18,505;29,339;57,726;71,800;0,401;3796,493;9,844;3,920;4,592;9,940;89,516;7,692;0,491;4,671;0,196;3,480;5698488,305;erosive;2
3,085;43,103;0,894;173,486;0,08506;3,945;0,190;3,788;22,819;20,284;53,114;150,000;0,422;3803,704;9,714;4,479;3,678;10,753;90,392;8,056;0,419;4,756;0,223;3,448;5698488,305;erosive;2
3,073;42,326;0,909;171,362;0,08373;3,922;0,021;3,497;22,941;19,385;52,731;2,900;0,418;3790,161;9,575;4,146;4,078;10,854;89,825;7,862;0,452;4,701;0,204;3,409;5698488,305;erosive;2
3,192;44,902;0,876;173,008;0,08585;4,093;0,130;3,653;26,812;18,090;51,506;81,000;0,423;3734,757;9,881;4,573;4,246;10,952;89,685;8,314;0,473;4,873;0,227;3,512;5698488,305;erosive;2
3,177;45,186;0,969;174,440;0,08722;4,119;-0,195;4,223;17,882;27,304;53,174;40,000;0,427;3778,201;9,791;4,340;4,903;10,618;89,662;8,113;0,501;4,773;0,215;3,485;5698488,305;erosive;2
3,276;46,089;0,865;168,805;0,08321;4,212;-0,150;3,801;19,774;26,314;51,671;120,200;0,416;3679,529;10,155;4,271;4,920;10,628;89,691;8,259;0,510;4,943;0,212;3,613;5698488,305;erosive;2
3,262;53,695;0,925;169,811;0,08351;4,173;-0,080;3,567;34,146;19,550;53,289;147,400;0,417;3706,439;10,222;4,214;4,726;9,857;89,400;8,033;0,508;4,837;0,211;3,622;5698488,305;erosive;2
3,271;49,390;0,937;166,783;0,08117;4,210;-0,198;3,728;24,009;25,381;56,270;138,400;0,411;3719,631;10,161;4,185;5,102;9,794;89,119;8,009;0,534;4,802;0,210;3,604;5698488,305;erosive;2
3,348;49,252;0,933;168,834;0,08167;4,316;-0,232;4,357;20,811;28,442;59,269;111,800;0,413;3695,007;10,475;4,293;5,042;10,299;89,989;8,346;0,522;5,012;0,214;3,686;5698488,305;erosive;2
3,405;45,151;0,906;170,859;0,08350;4,344;-0,093;3,503;23,680;21,472;56,735;82,300;0,417;3670,031;10,727;4,287;4,859;9,886;89,570;8,282;0,523;5,083;0,215;3,795;5698488,305;erosive;2
3,024;49,708;0,981;169,518;0,08145;3,902;-0,136;4,072;21,318;28,390;53,830;63,600;0,412;3745,662;9,282;4,047;4,389;10,702;89,057;7,587;0,471;4,556;0,201;3,356;5698488,305;erosive;2
3,098;47,256;0,932;170,244;0,08234;3,961;-0,157;3,769;22,217;25,040;53,734;0,000;0,414;3773,276;9,715;3,878;4,427;10,098;89,385;7,645;0,481;4,643;0,194;3,445;5698488,305;erosive;2
3,360;66,951;0,873;170,190;0,08422;4,440;-0,451;6,247;33,158;33,793;61,380;145,800;0,419;3729,480;10,260;4,633;5,550;10,876;89,755;8,570;0,548;5,038;0,230;3,637;5698488,305;erosive;2
3,357;53,353;0,898;170,280;0,08330;4,317;-0,182;3,789;28,786;24,567;54,740;140,800;0,417;3684,102;10,432;4,281;5,140;10,182;89,384;8,300;0,537;5,003;0,213;3,706;5698488,305;erosive;2
3,220;41,358;0,912;166,572;0,07986;4,119;-0,110;3,638;20,678;20,680;54,723;116,400;0,408;3709,429;10,142;4,220;4,587;9,882;89,775;8,076;0,488;4,805;0,211;3,587;5698488,305;erosive;2
3,326;47,257;0,878;164,605;0,07831;4,304;-0,074;4,022;23,326;23,930;57,785;109,500;0,404;3666,865;10,250;4,658;5,007;10,639;89,716;8,539;0,517;4,996;0,232;3,645;5698488,305;erosive;2
3,444;43,595;0,833;167,977;0,08173;4,396;-0,139;3,460;23,023;20,572;55,428;115,000;0,413;3656,488;10,750;4,285;5,039;10,424;89,584;8,523;0,534;5,195;0,212;3,823;5698488,305;erosive;2
3,268;45,965;0,915;166,865;0,08028;4,137;-0,074;3,185;21,799;24,167;54,780;104,400;0,409;3676,011;10,287;4,010;4,369;10,278;89,472;8,082;0,485;4,965;0,199;3,682;5698488,305;erosive;2
3,210;51,285;0,848;169,611;0,08300;4,167;-0,123;4,228;26,672;24,613;52,803;107,300;0,416;3695,534;9,942;4,516;4,873;10,066;89,568;8,069;0,504;4,747;0,226;3,528;5698488,305;erosive;2
3,009;49,352;0,965;167,819;0,08046;3,811;0,050;3,288;29,902;19,450;54,836;76,600;0,410;3814,081;9,494;3,943;3,746;10,223;89,603;7,572;0,432;4,558;0,197;3,384;5698488,305;erosive;2
3,054;40,827;0,817;167,235;0,07964;3,867;0,013;3,352;22,884;17,944;53,399;134,900;0,407;3785,060;9,709;3,826;3,856;9,986;89,683;7,501;0,443;4,612;0,191;3,442;5698488,305;erosive;2
3,128;39,916;0,850;172,916;0,08480;4,001;-0,031;3,532;21,504;18,412;51,606;106,100;0,421;3788,930;9,786;4,159;4,437;10,121;89,549;7,798;0,479;4,678;0,208;3,468;5698488,305;erosive;2
3,234;47,220;0,906;172,806;0,08489;4,159;0,082;3,749;26,711;20,510;56,383;2,500;0,421;3750,411;9,981;4,686;4,309;10,601;89,228;8,334;0,481;4,884;0,233;3,589;5698488,305;erosive;2
3,314;53,187;0,860;168,821;0,08070;4,249;-0,206;3,995;23,139;30,048;60,342;165,200;0,410;3724,907;10,344;4,156;4,856;9,713;89,053;8,017;0,521;4,886;0,208;3,707;5698488,305;erosive;2
3,616;65,704;0,818;170,111;0,08331;4,675;-0,370;5,471;23,954;41,749;59,842;90,000;0,417;3683,222;11,415;4,566;5,211;9,865;89,835;8,850;0,555;5,390;0,229;4,020;5698488,305;erosive;2
3,658;57,153;0,872;175,046;0,08786;4,697;0,040;4,067;34,163;22,990;62,312;87,600;0,428;3721,917;11,439;4,899;5,112;9,695;89,218;8,838;0,562;5,382;0,245;4,074;5698488,305;erosive;2
3,437;55,933;0,914;170,380;0,08291;4,425;0,133;4,357;36,094;19,839;61,148;125,600;0,416;3714,882;10,698;4,726;4,741;10,614;89,775;8,651;0,514;5,202;0,235;3,801;5698488,305;erosive;2
3,183;51,548;0,891;169,101;0,08225;4,098;0,048;4,225;32,046;19,502;54,158;98,500;0,414;3748,828;9,967;4,271;4,582;9,989;89,548;7,789;0,493;4,735;0,214;3,512;5698488,305;erosive;2
2,967;43,197;0,930;169,578;0,08080;3,795;-0,123;3,761;20,974;22,223;53,792;106,600;0,410;3799,659;9,259;3,777;4,111;10,535;89,477;7,384;0,451;4,493;0,187;3,305;5698488,305;erosive;2
3,043;49,511;0,886;168,495;0,08074;3,895;-0,003;3,759;24,613;24,899;54,940;138,100;0,410;3770,638;9,570;4,169;4,139;10,645;90,388;7,839;0,447;4,637;0,207;3,348;5698488,305;erosive;2
3,095;44,537;0,958;171,812;0,08336;3,937;0,031;3,380;25,392;19,145;54,373;34,100;0,417;3784,005;9,687;4,113;3,988;11,119;90,097;7,989;0,444;4,806;0,201;3,446;5698488,305;erosive;2
3,265;65,033;0,835;171,626;0,08409;4,312;-0,390;6,624;30,425;34,608;58,723;0,200;0,419;3738,275;10,099;4,446;5,309;10,479;90,080;8,135;0,520;4,887;0,221;3,564;5698488,305;erosive;2
3,437;52,458;0,968;167,382;0,08056;4,437;-0,249;4,435;22,852;29,606;64,850;18,400;0,410;3717,168;10,592;4,340;5,040;10,826;89,189;8,472;0,544;5,192;0,214;3,796;5698488,305;erosive;2
3,630;44,681;0,920;168,921;0,08145;4,601;0,014;3,359;19,977;24,704;66,232;3,800;0,412;3697,469;11,550;4,775;4,531;9,991;89,819;9,142;0,525;5,481;0,239;4,064;5698488,305;erosive;2
3,425;55,191;0,884;170,271;0,08257;4,389;0,216;4,455;37,662;17,529;65,057;162,100;0,415;3774,859;10,793;4,671;4,457;10,419;90,041;8,543;0,497;5,200;0,233;3,801;5698488,305;erosive;2
3,384;53,041;0,926;173,645;0,08585;4,322;0,107;3,521;33,780;19,262;59,057;90,000;0,423;3714,002;10,560;4,716;4,360;10,870;89,860;8,697;0,491;5,184;0,234;3,751;5698488,305;erosive;2
3,249;51,476;0,909;166,250;0,07973;4,160;-0,048;3,484;32,116;19,360;58,586;46,900;0,408;3714,002;9,998;4,301;4,602;10,547;88,930;8,110;0,501;4,887;0,213;3,624;5698488,305;erosive;2
2,905;37,663;0,917;167,100;0,07851;3,691;-0,010;3,428;18,258;19,405;51,612;121,100;0,404;3793,679;9,196;3,762;3,859;10,479;90,302;7,337;0,421;4,435;0,187;3,235;5698488,305;erosive;2
3,062;62,152;0,877;166,946;0,07988;3,929;-0,137;4,186;37,386;24,767;53,543;175,900;0,408;3814,609;9,697;3,966;4,355;10,112;90,345;7,646;0,455;4,618;0,198;3,405;5698488,305;erosive;2
2,971;54,964;0,922;169,577;0,08155;3,781;0,065;3,508;31,363;23,601;53,020;114,600;0,412;3824,986;9,348;4,054;3,747;10,418;89,875;7,622;0,426;4,507;0,202;3,319;5698488,305;erosive;2
3,030;40,121;0,893;169,799;0,08111;3,845;-0,030;3,347;17,609;22,512;52,849;126,900;0,411;3817,247;9,540;3,889;3,948;10,615;89,876;7,684;0,442;4,641;0,192;3,387;5698488,305;erosive;2
3,246;40,195;0,948;170,280;0,08267;4,110;-0,043;3,248;19,906;20,289;58,863;85,500;0,415;3805,463;10,308;4,070;4,307;10,100;89,934;8,095;0,477;4,916;0,203;3,637;5698488,305;erosive;2
3,700;62,592;0,954;169,761;0,08246;4,778;-0,387;5,096;26,097;36,495;74,691;180,000;0,414;3743,727;11,606;4,518;5,561;10,126;89,691;9,033;0,582;5,535;0,225;4,099;5698488,305;erosive;2
3,392;42,798;0,873;169,755;0,08141;4,331;-0,032;3,412;24,158;18,639;63,694;94,400;0,412;3770,462;10,438;4,445;4,569;10,549;88,644;8,378;0,510;5,121;0,221;3,824;5698488,305;erosive;2
3,193;39,139;0,918;166,191;0,07820;4,026;0,028;3,106;19,971;19,168;61,066;147,400;0,403;3765,185;10,147;3,980;3,929;10,628;90,054;8,024;0,453;4,936;0,196;3,589;5698488,305;erosive;2
3,069;38,990;0,883;163,630;0,07614;3,899;-0,063;3,325;17,549;21,441;54,090;129,000;0,398;3724,731;9,652;3,886;4,168;10,072;89,516;7,617;0,459;4,608;0,194;3,441;5698488,305;erosive;2
2,895;60,752;0,944;166,637;0,07785;3,670;0,179;4,103;44,458;16,294;54,574;0,000;0,403;3839,761;9,263;3,923;3,460;10,054;90,344;7,381;0,399;4,407;0,196;3,258;5698488,305;erosive;2
3,014;72,713;0,894;171,847;0,08299;3,844;0,048;3,787;48,877;23,836;52,638;75,500;0,416;3797,724;9,461;3,976;3,842;10,673;89,787;7,571;0,436;4,610;0,197;3,367;5698488,305;erosive;2
2,915;48,105;0,885;168,710;0,08048;3,711;0,089;3,498;26,302;21,803;49,933;84,900;0,410;3762,899;9,188;4,055;3,610;10,643;90,209;7,585;0,410;4,470;0,201;3,249;5698488,305;erosive;2
2,963;42,338;0,879;170,242;0,08171;3,778;-0,044;3,514;24,428;17,909;52,695;39,500;0,413;3799,483;9,292;3,819;4,012;10,004;89,294;7,303;0,446;4,430;0,191;3,322;5698488,305;erosive;2
3,201;46,298;0,905;166,467;0,07902;4,069;-0,088;3,488;22,887;23,411;60,077;97,300;0,406;3775,035;10,109;4,005;4,319;9,984;89,557;7,870;0,479;4,810;0,200;3,587;5698488,305;erosive;2
3,456;45,922;0,953;172,787;0,08444;4,418;0,225;3,819;25,828;20,094;68,240;90,000;0,420;3768,175;10,912;5,044;4,140;10,503;90,283;8,945;0,480;5,272;0,252;3,834;5698488,305;erosive;2
3,328;44,838;0,909;164,754;0,07693;4,200;-0,132;3,251;24,605;20,233;66,157;134,700;0,400;3765,185;10,589;3,801;4,399;9,455;89,171;7,842;0,501;4,953;0,192;3,777;5698488,305;erosive;2
3,188;41,162;0,809;164,925;0,07794;4,063;0,089;3,409;20,759;20,403;60,287;102,500;0,403;3766,064;9,920;4,471;3,965;11,140;89,894;8,428;0,450;4,937;0,220;3,553;5698488,305;erosive;2
2,993;54,433;0,911;162,460;0,07502;3,892;0,544;6,685;34,983;19,450;57,345;40,000;0,395;3765,537;9,339;4,413;3,680;11,015;90,338;7,590;0,416;4,595;0,220;3,309;5698488,305;erosive;2
2,859;40,670;0,929;167,886;0,07945;3,640;0,033;3,400;21,696;18,974;51,731;157,200;0,407;3803,528;8,977;3,839;3,714;10,572;89,743;7,302;0,421;4,357;0,191;3,174;5698488,305;erosive;2
2,944;57,690;0,884;171,418;0,08242;3,728;0,130;3,457;37,508;20,182;51,300;111,300;0,415;3843,806;9,388;3,976;3,462;10,378;90,382;7,538;0,403;4,523;0,198;3,310;5698488,305;erosive;2
2,892;64,564;0,906;168,855;0,08038;3,759;-0,371;6,768;20,566;43,997;51,780;110,200;0,409;3782,774;9,075;3,830;4,168;10,339;90,100;7,241;0,437;4,358;0,191;3,198;5698488,305;erosive;2
2,884;49,747;0,945;164,749;0,07630;3,643;0,044;3,327;32,348;17,398;52,040;81,000;0,398;3822,700;9,212;3,650;3,555;10,284;90,192;7,222;0,410;4,411;0,181;3,232;5698488,305;erosive;2
3,114;45,409;0,923;163,717;0,07727;4,028;-0,219;4,432;20,530;24,879;62,222;50,400;0,401;3792,096;9,769;4,104;4,726;10,000;90,027;7,686;0,480;4,647;0,205;3,444;5698488,305;erosive;2
3,357;45,789;0,910;164,620;0,07742;4,285;-0,190;3,665;22,177;23,612;70,527;41,800;0,401;3789,281;10,591;4,057;4,889;9,856;89,648;8,150;0,522;5,002;0,203;3,737;5698488,305;erosive;2
3,150;52,838;0,928;164,898;0,07648;3,975;0,082;3,283;33,630;19,209;60,983;135,700;0,399;3817,951;10,021;3,958;3,758;10,341;89,763;7,814;0,445;4,830;0,197;3,560;5698488,305;erosive;2
2,988;38,167;0,965;168,226;0,07912;3,785;0,075;3,364;19,788;18,379;55,652;36,900;0,406;3829,735;9,522;3,951;3,652;10,320;90,289;7,555;0,418;4,571;0,197;3,349;5698488,305;erosive;2
2,917;38,933;0,906;165,634;0,07771;3,715;-0,027;3,559;19,607;19,326;53,259;94,100;0,402;3795,613;9,232;3,820;3,899;9,946;89,864;7,276;0,430;4,379;0,191;3,262;5698488,305;erosive;2
2,943;47,579;0,904;171,949;0,08316;3,854;-0,335;5,171;18,802;28,778;55,349;109,500;0,417;3821,117;9,068;4,056;4,729;10,639;89,927;7,507;0,469;4,420;0,201;3,210;5698488,305;erosive;2
2,802;45,578;0,945;170,912;0,08232;3,545;0,090;3,304;23,143;22,435;49,074;20,700;0,414;3849,610;8,918;3,750;3,327;10,485;90,319;7,205;0,385;4,318;0,186;3,153;5698488,305;erosive;2
2,877;52,577;0,840;168,224;0,07988;3,740;-0,216;4,433;20,727;31,850;50,745;85,400;0,408;3804,935;8,734;3,921;4,468;10,577;88,759;7,201;0,469;4,271;0,195;3,162;5698488,305;erosive;2
2,856;37,111;0,969;164,656;0,07725;3,636;0,117;3,455;19,749;17,362;52,778;168,500;0,401;3826,569;8,976;4,016;3,512;10,780;90,208;7,480;0,400;4,393;0,199;3,179;5698488,305;erosive;2
2,893;44,980;0,976;170,549;0,08186;3,671;-0,036;3,512;24,664;20,316;54,408;55,800;0,413;3866,671;9,214;3,702;3,737;10,225;90,311;7,283;0,414;4,404;0,185;3,235;5698488,305;erosive;2
2,972;50,286;0,936;167,995;0,07893;3,774;0,003;3,459;22,856;27,430;56,933;15,300;0,405;3835,891;9,360;3,821;3,773;10,480;89,655;7,435;0,432;4,533;0,189;3,334;5698488,305;erosive;2
3,126;72,137;0,864;167,522;0,07946;4,044;-0,049;5,765;44,816;27,321;58,274;85,500;0,407;3789,809;9,924;4,273;4,383;10,046;90,611;7,909;0,459;4,703;0,214;3,453;5698488,305;erosive;2
2,859;56,946;0,962;162,692;0,07537;3,621;0,157;3,438;43,056;13,889;54,662;50,300;0,396;3811,795;9,113;3,990;3,312;9,889;89,989;7,332;0,391;4,323;0,200;3,228;5698488,305;erosive;2
2,879;37,177;0,914;169,530;0,08019;3,641;0,156;3,254;20,390;16,787;51,118;125,700;0,409;3820,941;9,165;3,974;3,325;10,774;90,681;7,549;0,388;4,471;0,197;3,215;5698488,305;erosive;2
2,782;41,508;0,902;168,924;0,08048;3,534;0,125;3,483;24,230;17,278;45,590;50,600;0,409;3817,951;8,834;3,837;3,379;10,293;90,242;7,115;0,390;4,233;0,191;3,106;5698488,305;erosive;2
2,820;42,664;0,964;165,347;0,07734;3,596;-0,020;3,451;20,106;22,557;50,293;65,600;0,401;3787,171;8,837;3,757;3,777;10,469;89,644;7,177;0,419;4,282;0,187;3,139;5698488,305;erosive;2
2,741;51,260;0,940;165,594;0,07731;3,479;0,041;3,489;31,730;19,530;50,754;111,800;0,401;3794,558;8,728;3,589;3,503;10,170;90,307;6,877;0,388;4,172;0,179;3,077;5698488,305;erosive;2
2,865;38,175;0,922;168,259;0,07994;3,632;-0,005;3,464;18,082;20,093;49,554;105,400;0,408;3810,564;9,121;3,740;3,527;10,191;90,064;7,242;0,404;4,366;0,186;3,226;5698488,305;erosive;2
2,812;39,185;0,957;169,036;0,08068;3,563;0,023;3,297;20,068;19,117;49,138;43,800;0,410;3814,961;8,880;3,631;3,525;10,326;89,612;7,046;0,407;4,279;0,181;3,159;5698488,305;erosive;2
2,939;36,474;0,924;169,831;0,08110;3,722;0,140;3,271;19,929;16,546;53,329;140,600;0,411;3811,091;9,316;4,055;3,455;10,558;90,289;7,637;0,403;4,516;0,202;3,296;5698488,305;erosive;2
3,006;49,900;0,888;165,019;0,07719;3,900;0,142;4,446;28,285;21,615;57,401;90,000;0,401;3805,991;9,310;4,486;4,131;10,481;89,700;7,665;0,450;4,505;0,225;3,297;5698488,305;erosive;2
2,975;52,076;0,802;164,691;0,07728;3,893;-0,044;5,041;24,686;27,390;54,421;124,800;0,401;3773,979;9,119;4,493;4,272;10,891;89,851;7,757;0,446;4,492;0,224;3,258;5698488,305;erosive;2
